,Unnamed: 0,country,gdp,fossil_share_energy,renewables_share_energy,low_carbon_share_energy,nuclear_share_energy,population,energy_per_capita,primary_energy_consumption
332,4149,Cyprus,,96.116,3.562,3.562,0.0,1189000.0,27215.923,32.36
333,4150,Cyprus,,95.671,3.926,3.926,0.0,1199000.0,27022.732,32.4
334,4151,Cyprus,,,,,,,,
335,4187,Czechia,202000000000.0,90.539,1.336,9.314,7.979,10289000.0,45984.85,473.138
336,4188,Czechia,213000000000.0,90.013,1.465,9.879,8.414,10271000.0,47101.698,483.782
337,4189,Czechia,214000000000.0,87.565,1.689,12.284,10.595,10252000.0,47303.663,484.957
338,4190,Czechia,220000000000.0,85.114,0.998,14.749,13.751,10239000.0,50059.565,512.56
339,4191,Czechia,228000000000.0,85.019,1.345,14.913,13.568,10239000.0,51297.283,525.233
340,4192,Czechia,237000000000.0,85.547,1.586,14.447,12.861,10258000.0,50418.536,517.193
341,4193,Czechia,249000000000.0,84.968,1.782,14.992,13.21,10299000.0,51171.955,527.02
342,4194,Czechia,274000000000.0,84.889,1.73,15.07,13.34,10358000.0,50313.034,521.142
343,4195,Czechia,268000000000.0,84.098,1.931,15.648,13.717,10425000.0,49013.418,510.965
344,4196,Czechia,269000000000.0,82.456,2.5,17.073,14.572,10488000.0,46703.236,489.824
345,4197,Czechia,268000000000.0,82.148,3.009,17.312,14.304,10537000.0,48418.054,510.181
346,4198,Czechia,280000000000.0,80.786,3.819,18.508,14.688,10567000.0,47221.125,498.986
347,4199,Czechia,282000000000.0,79.343,4.251,20.005,15.754,10581000.0,46858.328,495.808
348,4200,Czechia,290000000000.0,78.189,4.951,21.142,16.192,10587000.0,45919.769,486.153
349,4201,Czechia,306000000000.0,78.07,4.91,21.147,16.237,10591000.0,44877.41,475.297
350,4202,Czechia,320000000000.0,79.616,5.103,19.639,14.536,10601000.0,44065.149,467.135
351,4203,Czechia,328000000000.0,80.918,5.136,18.314,13.178,10619000.0,43317.375,459.987
352,4204,Czechia,,79.487,5.004,19.746,14.743,10641000.0,45162.362,480.573
353,4205,Czechia,,78.869,4.873,20.376,15.503,10666000.0,44974.153,479.694
354,4206,Czechia,,78.162,5.183,20.995,15.812,10689000.0,44313.391,473.666
355,4207,Czechia,,,,,,,,
356,4545,Denmark,192000000000.0,93.419,6.581,6.581,0.0,5341000.0,44039.562,235.215
357,4546,Denmark,192000000000.0,93.157,6.843,6.843,0.0,5358000.0,44007.313,235.791
358,4547,Denmark,196000000000.0,92.08,7.92,7.92,0.0,5373000.0,43744.826,235.041
359,4548,Denmark,192000000000.0,91.306,8.694,8.694,0.0,5387000.0,46980.671,253.085
360,4549,Denmark,201000000000.0,89.219,10.781,10.781,0.0,5403000.0,44250.415,239.085
361,4550,Denmark,206000000000.0,88.553,11.447,11.447,0.0,5422000.0,42530.177,230.599
362,4551,Denmark,217000000000.0,90.303,9.678,9.678,0.0,5444000.0,46691.122,254.186
363,4552,Denmark,222000000000.0,88.602,11.368,11.368,0.0,5470000.0,44026.64,240.826
364,4553,Denmark,228000000000.0,88.459,11.504,11.504,0.0,5498000.0,42139.29,231.682
365,4554,Denmark,224000000000.0,87.82,12.123,12.123,0.0,5526000.0,39410.724,217.784
366,4555,Denmark,236000000000.0,85.676,14.173,14.173,0.0,5555000.0,41166.206,228.678
367,4556,Denmark,243000000000.0,82.255,17.035,17.035,0.0,5583000.0,38641.481,215.735
368,4557,Denmark,244000000000.0,79.565,19.16,19.16,0.0,5611000.0,35548.083,199.46
369,4558,Denmark,249000000000.0,79.162,19.62,19.62,0.0,5638000.0,36956.482,208.361
370,4559,Denmark,251000000000.0,75.95,22.746,22.746,0.0,5664000.0,35538.41,201.29
371,4560,Denmark,255000000000.0,73.966,24.696,24.696,0.0,5689000.0,34132.576,194.18
372,4561,Denmark,259000000000.0,74.98,23.695,23.695,0.0,5711000.0,34302.118,195.899
373,4562,Denmark,,70.858,27.821,27.821,0.0,5732000.0,34359.69,196.95
374,4563,Denmark,,71.959,26.718,26.718,0.0,5752000.0,33821.545,194.542
375,4564,Denmark,,68.429,30.163,30.163,0.0,5772000.0,33534.557,193.561
376,4565,Denmark,,,,,,,,
377,4841,Ecuador,62578487296.0,79.423,20.577,20.577,0.0,12681000.0,8102.576,102.749
378,4842,Ecuador,67085246464.0,81.274,18.726,18.726,0.0,12915000.0,8068.393,104.203
379,4843,Ecuador,74319634432.0,79.922,20.078,20.078,0.0,13143000.0,7818.3,102.756
380,4844,Ecuador,78718550016.0,81.274,18.726,18.726,0.0,13370000.0,7813.309,104.464
381,4845,Ecuador,88135221248.0,82.196,17.804,17.804,0.0,13596000.0,8292.075,112.739
382,4846,Ecuador,101000000000.0,84.27,15.73,15.73,0.0,13826000.0,8639.83,119.454
383,4847,Ecuador,108000000000.0,84.606,15.394,15.394,0.0,14059000.0,8984.832,126.318
384,4848,Ecuador,114000000000.0,81.45,18.55,18.55,0.0,14297000.0,9271.968,132.561
385,4849,Ecuador,126000000000.0,78.455,21.545,21.545,0.0,14536000.0,9697.082,140.957
386,4850,Ecuador,124000000000.0,82.051,17.949,17.949,0.0,14774000.0,9344.177,138.051
387,4851,Ecuador,135000000000.0,84.902,15.077,15.077,0.0,15011000.0,10225.074,153.489
388,4852,Ecuador,150000000000.0,81.772,18.204,18.204,0.0,15244000.0,10659.935,162.5
389,4853,Ecuador,157000000000.0,81.151,18.82,18.82,0.0,15474000.0,11088.271,171.58
390,4854,Ecuador,168000000000.0,83.516,16.452,16.452,0.0,15707000.0,11289.99,177.332
391,4855,Ecuador,173000000000.0,83.615,16.333,16.333,0.0,15952000.0,11675.838,186.253
392,4856,Ecuador,173000000000.0,81.301,18.607,18.607,0.0,16212000.0,11438.164,185.436
393,4857,Ecuador,169000000000.0,77.44,22.434,22.434,0.0,16491000.0,11179.203,184.356
394,4858,Ecuador,,72.901,27.008,27.008,0.0,16785000.0,11377.16,190.966
395,4859,Ecuador,,73.733,26.149,26.149,0.0,17084000.0,11808.143,201.73
396,4860,Ecuador,,69.48,30.387,30.387,0.0,17374000.0,11899.704,206.745
397,4961,Egypt,355000000000.0,92.995,7.005,7.005,0.0,68832000.0,8214.753,565.438
398,4962,Egypt,377000000000.0,93.238,6.762,6.762,0.0,70153000.0,8490.416,595.628
399,4963,Egypt,388000000000.0,93.558,6.442,6.442,0.0,71485000.0,8459.475,604.726
400,4964,Egypt,401000000000.0,94.381,5.619,5.619,0.0,72826000.0,8804.76,641.215
401,4965,Egypt,420000000000.0,94.621,5.379,5.379,0.0,74172000.0,9049.23,671.2
402,4966,Egypt,449000000000.0,94.976,5.024,5.024,0.0,75524000.0,9326.219,704.353
403,4967,Egypt,483000000000.0,95.158,4.842,4.842,0.0,76874000.0,9616.348,739.247
404,4968,Egypt,552000000000.0,94.95,5.05,5.05,0.0,78232000.0,10005.576,782.756
405,4969,Egypt,653000000000.0,94.927,5.073,5.073,0.0,79636000.0,10472.353,833.976
406,4970,Egypt,685000000000.0,95.518,4.482,4.482,0.0,81135000.0,10685.744,866.988
407,4971,Egypt,800000000000.0,95.886,4.114,4.114,0.0,82761000.0,11017.914,911.854
408,4972,Egypt,919000000000.0,95.878,4.122,4.122,0.0,84529000.0,10954.875,926.005
409,4973,Egypt,943000000000.0,96.065,3.935,3.935,0.0,86422000.0,11261.334,973.227
410,4974,Egypt,974000000000.0,96.068,3.932,3.932,0.0,88405000.0,10928.557,966.139
411,4975,Egypt,1030000000000.0,96.103,3.897,3.897,0.0,90425000.0,10656.69,963.631
412,4976,Egypt,1070000000000.0,95.996,4.004,4.004,0.0,92443000.0,10674.766,986.807
413,4977,Egypt,1110000000000.0,96.094,3.906,3.906,0.0,94447000.0,10998.843,1038.808
414,4978,Egypt,,96.293,3.707,3.707,0.0,96443000.0,11072.259,1067.842
415,4979,Egypt,,96.139,3.861,3.861,0.0,98424000.0,11056.037,1088.179
416,4980,Egypt,,95.444,4.556,4.556,0.0,100388000.0,10753.0,1079.472
417,5102,Estonia,16247595008.0,99.907,0.093,0.093,0.0,1399000.0,38522.647,53.893
418,5103,Estonia,17008637952.0,99.911,0.089,0.089,0.0,1392000.0,40249.129,56.027
419,5104,Estonia,18237091840.0,99.831,0.169,0.169,0.0,1383000.0,40266.458,55.689
420,5105,Estonia,19056140288.0,99.797,0.203,0.203,0.0,1373000.0,44075.033,60.515
421,5106,Estonia,20073240576.0,99.741,0.259,0.259,0.0,1364000.0,46361.915,63.238
422,5107,Estonia,22335879168.0,99.53,0.47,0.47,0.0,1356000.0,45923.808,62.273
423,5108,Estonia,24778964992.0,99.44,0.56,0.56,0.0,1349000.0,45431.938,61.288
424,5109,Estonia,27692089344.0,99.43,0.57,0.57,0.0,1344000.0,51693.234,69.476
425,5110,Estonia,27294081024.0,99.154,0.791,0.791,0.0,1340000.0,49529.486,66.37
426,5111,Estonia,25280647168.0,97.588,2.408,2.408,0.0,1336000.0,44133.363,58.962
427,5112,Estonia,25912016896.0,95.998,3.824,3.824,0.0,1332000.0,53550.725,71.33
428,5113,Estonia,28530108416.0,95.687,4.165,4.165,0.0,1328000.0,55346.031,73.5
429,5114,Estonia,30716508160.0,94.735,5.118,5.118,0.0,1323000.0,56193.041,74.343
430,5115,Estonia,31826479104.0,95.811,4.071,4.071,0.0,1319000.0,58329.07,76.936
431,5116,Estonia,32669839360.0,95.148,4.659,4.659,0.0,1316000.0,57026.325,75.047
432,5117,Estonia,33140150272.0,94.384,5.512,5.512,0.0,1315000.0,53293.296,70.081
433,5118,Estonia,33684649984.0,94.487,5.436,5.436,0.0,1317000.0,53537.079,70.508
434,5119,Estonia,,92.112,7.853,7.853,0.0,1319000.0,59027.098,77.857
435,5120,Estonia,,93.983,5.771,5.771,0.0,1323000.0,62320.223,82.45
436,5121,Estonia,,92.399,7.296,7.296,0.0,1326000.0,50000.799,66.301
437,5122,Estonia,,,,,,,,
438,5604,Finland,171000000000.0,64.145,18.144,35.855,17.711,5188000.0,68656.965,356.192
439,5605,Finland,173000000000.0,66.323,16.243,33.677,17.434,5200000.0,70028.558,364.149
440,5606,Finland,175000000000.0,68.501,14.71,31.499,16.79,5213000.0,70551.751,367.786
441,5607,Finland,174000000000.0,71.04,13.09,28.96,15.87,5227000.0,75468.204,394.472
442,5608,Finland,183000000000.0,66.413,17.682,33.587,15.904,5242000.0,74557.08,390.828
443,5609,Finland,188000000000.0,64.601,17.579,35.399,17.82,5259000.0,67544.687,355.218
444,5610,Finland,195000000000.0,68.021,15.702,31.979,16.277,5277000.0,72076.934,380.35
445,5611,Finland,210000000000.0,66.431,16.985,33.569,16.584,5298000.0,71606.265,379.37
446,5612,Finland,214000000000.0,63.006,20.252,36.994,16.742,5319000.0,68803.365,365.965
447,5613,Finland,202000000000.0,64.4,17.222,35.6,18.378,5342000.0,63574.284,339.614
448,5614,Finland,204000000000.0,66.281,17.453,33.719,16.266,5366000.0,68829.453,369.339
449,5615,Finland,207000000000.0,63.548,18.786,36.452,17.666,5390000.0,63785.369,343.803
450,5616,Finland,210000000000.0,59.361,22.666,40.639,17.973,5415000.0,61464.95,332.833
451,5617,Finland,206000000000.0,61.529,20.228,38.471,18.242,5439000.0,61585.338,334.963
452,5618,Finland,207000000000.0,58.957,22.241,41.043,18.802,5461000.0,59081.808,322.646
453,5619,Finland,208000000000.0,55.786,25.632,44.214,18.581,5481000.0,58375.279,319.955
454,5620,Finland,211000000000.0,58.202,23.812,41.798,17.986,5498000.0,59642.518,327.915
455,5621,Finland,,56.505,25.597,43.495,17.898,5511000.0,57559.99,317.213
456,5622,Finland,,57.335,25.598,42.665,17.067,5523000.0,57693.818,318.643
457,5623,Finland,,55.234,26.148,44.766,18.618,5532000.0,55118.024,304.913
458,5624,Finland,,,,,,,,
459,5725,France,1930000000000.0,56.027,6.401,43.973,37.572,59015000.0,52010.66,3069.409
460,5726,France,2010000000000.0,55.556,7.028,44.444,37.416,59384000.0,52299.909,3105.778
461,5727,France,2050000000000.0,55.203,5.852,44.797,38.944,59803000.0,51419.992,3075.07
462,5728,France,1960000000000.0,55.683,5.644,44.317,38.673,60252000.0,51569.863,3107.187
463,5729,France,2020000000000.0,55.615,5.651,44.385,38.735,60698000.0,51609.093,3132.569
464,5730,France,2110000000000.0,55.936,5.077,44.064,38.987,61120000.0,50970.25,3115.302
465,5731,France,2170000000000.0,55.393,5.655,44.607,38.952,61509000.0,50224.625,3089.266
466,5732,France,2290000000000.0,55.205,6.304,44.795,38.491,61869000.0,49048.521,3034.583
467,5733,France,2300000000000.0,54.608,7.27,45.392,38.121,62209000.0,48915.553,3042.988
468,5734,France,2280000000000.0,55.252,7.34,44.748,37.408,62543000.0,45944.468,2873.505
469,5735,France,2330000000000.0,54.414,7.824,45.586,37.763,62880000.0,47054.249,2958.771
470,5736,France,2390000000000.0,52.866,6.826,47.134,40.308,63222000.0,44987.427,2844.195
471,5737,France,2410000000000.0,52.845,8.576,47.155,38.579,63564000.0,44683.356,2840.253
472,5738,France,2500000000000.0,52.416,9.718,47.584,37.866,63894000.0,44834.32,2864.644
473,5739,France,2530000000000.0,49.774,9.715,50.226,40.512,64194000.0,42713.158,2741.928
474,5740,France,2560000000000.0,50.452,9.403,49.548,40.145,64453000.0,42767.747,2756.51
475,5741,France,2600000000000.0,52.363,10.243,47.637,37.394,64668000.0,41930.685,2711.574
476,5742,France,,53.382,9.657,46.618,36.96,64843000.0,41553.881,2694.478
477,5743,France,,51.233,11.256,48.767,37.511,64991000.0,42190.684,2742.015
478,5744,France,,51.479,11.733,48.521,36.788,65130000.0,41281.299,2688.651
479,5745,France,,,,,,,,
480,6114,Germany,2790000000000.0,85.343,2.802,14.657,11.854,81401000.0,48823.532,3974.284
481,6115,Germany,2840000000000.0,85.558,2.753,14.442,11.689,81454000.0,49653.537,4044.479
482,6116,Germany,2860000000000.0,85.396,3.279,14.604,11.325,81535000.0,48946.94,3990.889
483,6117,Germany,2880000000000.0,85.403,3.318,14.597,11.279,81614000.0,48852.431,3987.042
484,6118,Germany,2960000000000.0,84.526,4.121,15.474,11.354,81646000.0,48786.086,3983.189
485,6119,Germany,3070000000000.0,84.073,4.782,15.927,11.145,81603000.0,48221.023,3934.98
486,6120,Germany,3190000000000.0,83.36,5.544,16.64,11.096,81472000.0,49482.713,4031.456
487,6121,Germany,3370000000000.0,83.303,7.022,16.697,9.675,81278000.0,47470.932,3858.342
488,6122,Germany,3390000000000.0,82.784,7.137,17.216,10.079,81066000.0,48068.741,3896.741
489,6123,Germany,3230000000000.0,82.607,7.705,17.393,9.688,80900000.0,45166.556,3653.974
490,6124,Germany,3370000000000.0,82.33,8.044,17.67,9.626,80827000.0,47104.036,3807.278
491,6125,Germany,3520000000000.0,82.696,9.675,17.304,7.63,80856000.0,45355.574,3667.27
492,6126,Germany,3530000000000.0,82.2,10.901,17.8,6.899,80973000.0,45861.865,3713.573
493,6127,Germany,3650000000000.0,82.429,11.048,17.571,6.523,81174000.0,47038.77,3818.325
494,6128,Germany,3780000000000.0,81.021,12.221,18.979,6.759,81450000.0,44902.427,3657.303
495,6129,Germany,3850000000000.0,80.091,13.671,19.909,6.238,81787000.0,45510.725,3722.186
496,6130,Germany,3920000000000.0,80.938,13.436,19.062,5.626,82194000.0,46028.413,3783.259
497,6131,Germany,,80.059,14.958,19.941,4.983,82658000.0,46322.041,3828.887
498,6132,Germany,,79.087,15.853,20.913,5.06,83124000.0,44910.659,3733.154
499,6133,Germany,,77.422,17.485,22.578,5.093,83517000.0,43703.379,3649.975
500,6134,Germany,,,,,,,,
501,6395,Greece,248000000000.0,96.944,3.056,3.056,0.0,11082000.0,33993.544,376.716
502,6396,Greece,262000000000.0,97.873,2.127,2.127,0.0,11134000.0,34162.411,380.364
503,6397,Greece,279000000000.0,97.432,2.568,2.568,0.0,11182000.0,34156.115,381.934
504,6398,Greece,278000000000.0,96.002,3.998,3.998,0.0,11219000.0,35783.352,401.453
505,6399,Greece,289000000000.0,96.017,3.983,3.983,0.0,11235000.0,35789.85,402.099
506,6400,Greece,282000000000.0,95.739,4.261,4.261,0.0,11225000.0,36023.196,404.36
507,6401,Greece,303000000000.0,94.963,4.911,4.911,0.0,11185000.0,37366.379,417.943
508,6402,Greece,311000000000.0,96.909,2.864,2.864,0.0,11120000.0,38311.687,426.026
509,6403,Greece,322000000000.0,96.116,3.694,3.694,0.0,11040000.0,37218.986,410.898
510,6404,Greece,320000000000.0,94.375,5.402,5.402,0.0,10959000.0,36270.281,397.486
511,6405,Greece,300000000000.0,92.365,7.252,7.252,0.0,10888000.0,34743.218,378.284
512,6406,Greece,269000000000.0,93.949,5.725,5.725,0.0,10829000.0,34039.799,368.617
513,6407,Greece,262000000000.0,92.086,7.498,7.498,0.0,10781000.0,32344.188,348.703
514,6408,Greece,270000000000.0,88.383,11.128,11.128,0.0,10741000.0,30736.014,330.136
515,6409,Greece,264000000000.0,89.463,9.972,9.972,0.0,10701000.0,29041.915,310.778
516,6410,Greece,264000000000.0,87.401,12.008,12.008,0.0,10660000.0,29348.358,312.853
517,6411,Greece,264000000000.0,87.202,12.17,12.17,0.0,10615000.0,28991.961,307.75
518,6412,Greece,,88.76,10.642,10.642,0.0,10569000.0,30676.645,324.221
519,6413,Greece,,86.951,12.443,12.443,0.0,10522000.0,30655.962,322.562
520,6414,Greece,,87.267,12.112,12.112,0.0,10473000.0,30383.697,318.208
521,6415,Greece,,,,,,,,
522,7011,Hong Kong,251000000000.0,100.0,0.0,0.0,0.0,6606000.0,29893.351,197.475
523,7012,Hong Kong,268000000000.0,100.0,0.0,0.0,0.0,6665000.0,37422.419,249.42
524,7013,Hong Kong,289000000000.0,100.0,0.0,0.0,0.0,6702000.0,36322.4,243.433
525,7014,Hong Kong,296000000000.0,100.0,0.0,0.0,0.0,6725000.0,37383.739,251.406
526,7015,Hong Kong,342000000000.0,100.0,0.0,0.0,0.0,6745000.0,41738.645,281.527
527,7016,Hong Kong,335000000000.0,100.0,0.0,0.0,0.0,6770000.0,39895.228,270.091
528,7017,Hong Kong,334000000000.0,99.999,0.001,0.001,0.0,6802000.0,42010.083,285.753
529,7018,Hong Kong,356000000000.0,99.999,0.001,0.001,0.0,6840000.0,44446.573,304.015
530,7019,Hong Kong,308000000000.0,99.999,0.001,0.001,0.0,6882000.0,41100.461,282.853
531,7020,Hong Kong,293000000000.0,99.999,0.001,0.001,0.0,6925000.0,44600.491,308.858
532,7021,Hong Kong,311000000000.0,99.911,0.076,0.076,0.0,6966000.0,46122.679,321.291
533,7022,Hong Kong,311000000000.0,99.845,0.063,0.063,0.0,7007000.0,47008.935,329.392
534,7023,Hong Kong,315000000000.0,99.909,0.074,0.074,0.0,7047000.0,44924.45,316.583
535,7024,Hong Kong,380000000000.0,99.877,0.074,0.074,0.0,7089000.0,45869.432,325.168
536,7025,Hong Kong,326000000000.0,99.889,0.084,0.084,0.0,7135000.0,44525.498,317.689
537,7026,Hong Kong,334000000000.0,99.901,0.08,0.08,0.0,7186000.0,45444.536,326.564
538,7027,Hong Kong,340000000000.0,99.91,0.077,0.077,0.0,7244000.0,46264.723,335.142
539,7028,Hong Kong,,99.911,0.076,0.076,0.0,7306000.0,49200.018,359.455
540,7029,Hong Kong,,99.917,0.069,0.069,0.0,7372000.0,49063.398,361.695
541,7030,Hong Kong,,99.901,0.08,0.08,0.0,7436000.0,46370.72,344.813
542,7131,Hungary,151000000000.0,85.68,0.241,14.32,14.079,10221000.0,27372.105,279.77
543,7132,Hungary,162000000000.0,86.208,0.246,13.792,13.546,10193000.0,28234.934,287.799
544,7133,Hungary,172000000000.0,86.284,0.229,13.716,13.487,10167000.0,27900.597,283.665
545,7134,Hungary,173000000000.0,89.173,0.321,10.827,10.506,10141000.0,28160.533,285.576
546,7135,Hungary,172000000000.0,87.905,0.881,12.095,11.214,10114000.0,28437.233,287.614
547,7136,Hungary,178000000000.0,86.241,1.637,13.748,12.111,10086000.0,30463.137,307.251
548,7137,Hungary,184000000000.0,86.751,1.318,13.205,11.887,10056000.0,30101.239,302.698
549,7138,Hungary,188000000000.0,85.144,1.676,14.739,13.063,10024000.0,29773.078,298.445
550,7139,Hungary,195000000000.0,83.923,2.116,15.421,13.305,9992000.0,29423.9,294.004
551,7140,Hungary,198000000000.0,81.439,2.817,17.826,15.009,9959000.0,27073.792,269.628
552,7141,Hungary,204000000000.0,81.466,2.855,17.787,14.932,9927000.0,27723.062,275.207
553,7142,Hungary,208000000000.0,81.905,2.563,17.408,14.845,9896000.0,27668.021,273.803
554,7143,Hungary,208000000000.0,80.595,2.683,18.689,16.006,9864000.0,25765.387,254.15
555,7144,Hungary,216000000000.0,80.091,2.955,19.247,16.292,9834000.0,24560.776,241.531
556,7145,Hungary,225000000000.0,79.328,3.311,19.756,16.445,9805000.0,24697.743,242.161
557,7146,Hungary,232000000000.0,80.233,3.212,18.962,15.75,9778000.0,26010.015,254.326
558,7147,Hungary,236000000000.0,80.373,3.169,18.782,15.613,9753000.0,26512.968,258.581
559,7148,Hungary,,81.247,3.208,18.042,14.834,9730000.0,27882.557,271.297
560,7149,Hungary,,81.452,3.404,17.719,14.315,9708000.0,28137.177,273.156
561,7150,Hungary,,80.619,4.017,18.636,14.619,9685000.0,28488.966,275.916
562,7151,Hungary,,,,,,,,
563,7187,Iceland,10012029952.0,33.419,66.581,66.581,0.0,280000.0,114330.534,32.013
564,7188,Iceland,10430144512.0,31.539,68.461,68.461,0.0,283000.0,114288.032,32.344
565,7189,Iceland,10524290048.0,31.43,68.57,68.57,0.0,285000.0,117873.458,33.594
566,7190,Iceland,10166153216.0,31.51,68.49,68.49,0.0,288000.0,117219.769,33.759
567,7191,Iceland,10772171776.0,32.307,67.693,67.693,0.0,291000.0,118378.432,34.448
568,7192,Iceland,10844063744.0,32.543,67.457,67.457,0.0,295000.0,117250.981,34.589
569,7193,Iceland,10504720384.0,30.161,69.839,69.839,0.0,300000.0,126576.844,37.973
570,7194,Iceland,11295209472.0,26.672,73.328,73.328,0.0,305000.0,142218.033,43.376
571,7195,Iceland,12663198720.0,19.666,80.334,80.334,0.0,311000.0,173969.733,54.105
572,7196,Iceland,12433164288.0,18.254,81.746,81.746,0.0,316000.0,170948.916,54.02
573,7197,Iceland,11611769856.0,17.666,82.334,82.334,0.0,320000.0,168804.644,54.017
574,7198,Iceland,11720059904.0,17.452,82.545,82.545,0.0,323000.0,167258.358,54.024
575,7199,Iceland,12108440576.0,17.162,82.835,82.835,0.0,326000.0,167360.551,54.56
576,7200,Iceland,12528432128.0,17.588,82.367,82.367,0.0,327000.0,172178.609,56.302
577,7201,Iceland,12878240768.0,17.905,82.011,82.011,0.0,329000.0,170906.126,56.228
578,7202,Iceland,13429331968.0,18.744,81.019,81.019,0.0,330000.0,177833.485,58.685
579,7203,Iceland,14398300160.0,20.657,79.078,79.078,0.0,332000.0,177647.358,58.979
580,7204,Iceland,,21.78,77.943,77.943,0.0,334000.0,184731.897,61.7
581,7205,Iceland,,22.277,77.4,77.4,0.0,337000.0,188921.539,63.667
582,7206,Iceland,,20.59,79.08,79.08,0.0,339000.0,179962.796,61.007
583,7307,India,2020000000000.0,92.794,6.024,7.206,1.182,1056576000.0,3507.548,3705.991
584,7308,India,2140000000000.0,92.948,5.653,7.052,1.399,1075000064.0,3465.366,3725.269
585,7309,India,2270000000000.0,93.509,5.129,6.491,1.362,1093316992.0,3564.225,3896.828
586,7310,India,2490000000000.0,93.746,5.033,6.254,1.221,1111522944.0,3640.659,4046.676
587,7311,India,2690000000000.0,91.857,6.817,8.143,1.325,1129623040.0,3843.385,4341.576
588,7312,India,3050000000000.0,92.671,6.293,7.329,1.036,1147609984.0,4009.038,4600.812
589,7313,India,3390000000000.0,91.965,7.06,8.035,0.975,1165485952.0,4149.482,4836.163
590,7314,India,3750000000000.0,91.928,7.171,8.072,0.901,1183208960.0,4443.923,5258.09
591,7315,India,4290000000000.0,92.665,6.611,7.335,0.724,1200669952.0,4628.165,5556.898
592,7316,India,4560000000000.0,93.365,5.898,6.635,0.738,1217725952.0,4909.964,5978.99
593,7317,India,5110000000000.0,93.103,5.937,6.897,0.961,1234280960.0,5075.993,6265.202
594,7318,India,5680000000000.0,91.946,6.795,8.054,1.259,1250288000.0,5305.549,6633.464
595,7319,India,6000000000000.0,92.666,6.111,7.334,1.224,1265779968.0,5511.19,6975.954
596,7320,India,6170000000000.0,92.171,6.652,7.829,1.177,1280841984.0,5655.344,7243.602
597,7321,India,6570000000000.0,92.208,6.652,7.792,1.141,1295601024.0,5973.568,7739.36
598,7322,India,7070000000000.0,92.492,6.295,7.508,1.213,1310151936.0,6099.98,7991.9
599,7323,India,7560000000000.0,92.567,6.292,7.433,1.141,1324516992.0,6305.748,8352.07
600,7324,India,,92.161,6.764,7.839,1.075,1338676992.0,6501.978,8704.049
601,7325,India,,91.885,7.066,8.115,1.049,1352642048.0,6838.842,9250.506
602,7326,India,,91.037,7.781,8.963,1.182,1366418048.0,6923.931,9460.984
603,7327,India,,,,,,,,
604,7428,Indonesia,734000000000.0,96.506,3.494,3.494,0.0,211514000.0,5596.233,1183.682
605,7429,Indonesia,752000000000.0,96.103,3.897,3.897,0.0,214427008.0,5842.885,1252.872
606,7430,Indonesia,766000000000.0,96.61,3.39,3.39,0.0,217358000.0,6020.272,1308.554
607,7431,Indonesia,771000000000.0,97.022,2.978,2.978,0.0,220308992.0,6394.928,1408.86
608,7432,Indonesia,840000000000.0,96.845,3.155,3.155,0.0,223286000.0,6278.255,1401.847
609,7433,Indonesia,921000000000.0,96.753,3.247,3.247,0.0,226288992.0,6348.065,1436.497
610,7434,Indonesia,1010000000000.0,97.01,2.99,2.99,0.0,229318000.0,6355.197,1457.361
611,7435,Indonesia,1120000000000.0,96.861,3.139,3.139,0.0,232374000.0,6730.45,1563.982
612,7436,Indonesia,1360000000000.0,96.579,3.421,3.421,0.0,235470000.0,6556.15,1543.777
613,7437,Indonesia,1510000000000.0,96.485,3.515,3.515,0.0,238620992.0,6702.667,1599.397
614,7438,Indonesia,1770000000000.0,95.895,4.105,4.105,0.0,241834000.0,7260.867,1755.925
615,7439,Indonesia,2150000000000.0,96.867,3.133,3.133,0.0,245116000.0,7817.879,1916.287
616,7440,Indonesia,2250000000000.0,96.845,3.155,3.155,0.0,248452000.0,8126.372,2019.013
617,7441,Indonesia,2330000000000.0,96.326,3.674,3.674,0.0,251804992.0,8351.07,2102.841
618,7442,Indonesia,2430000000000.0,95.872,4.128,4.128,0.0,255128000.0,7721.161,1969.884
619,7443,Indonesia,2550000000000.0,96.494,3.506,3.506,0.0,258383008.0,7636.035,1973.022
620,7444,Indonesia,2680000000000.0,94.966,5.034,5.034,0.0,261556000.0,7752.315,2027.665
621,7445,Indonesia,,95.112,4.888,4.888,0.0,264651008.0,7947.959,2103.435
622,7446,Indonesia,,95.085,4.915,4.915,0.0,267671008.0,8535.947,2284.826
623,7447,Indonesia,,93.91,6.09,6.09,0.0,270625984.0,9146.767,2475.353
624,7548,Iran,503000000000.0,99.258,0.742,0.742,0.0,65623000.0,21792.399,1430.083
625,7549,Iran,587000000000.0,99.24,0.76,0.76,0.0,66449000.0,22706.253,1508.808
626,7550,Iran,690000000000.0,98.656,1.344,1.344,0.0,67285000.0,24380.018,1640.41
627,7551,Iran,777000000000.0,98.437,1.563,1.563,0.0,68123000.0,24605.214,1676.181
628,7552,Iran,887000000000.0,98.236,1.764,1.764,0.0,68951000.0,26655.274,1837.908
629,7553,Iran,1040000000000.0,98.019,1.981,1.981,0.0,69762000.0,28254.856,1971.115
630,7554,Iran,1120000000000.0,97.687,2.313,2.313,0.0,70555000.0,30527.098,2153.839
631,7555,Iran,1230000000000.0,97.914,2.086,2.086,0.0,71336000.0,32316.66,2305.341
