,country,gdp,fossil_share_energy,renewables_share_energy,nuclear_share_energy,population
6970,Honduras,36.734926848,,,,8956000.0
6971,Honduras,38.066946048,,,,9113000.0
6972,Honduras,39.440453632,,,,9271000.0
6973,Honduras,,,,,9429000.0
6974,Honduras,,,,,9588000.0
6975,Honduras,,,,,9746000.0
7011,Hong Kong,251.0,100.0,0.0,0.0,6606000.0
7012,Hong Kong,268.0,100.0,0.0,0.0,6665000.0
7013,Hong Kong,289.0,100.0,0.0,0.0,6702000.0
7014,Hong Kong,296.0,100.0,0.0,0.0,6725000.0
7015,Hong Kong,342.0,100.0,0.0,0.0,6745000.0
7016,Hong Kong,335.0,100.0,0.0,0.0,6770000.0
7017,Hong Kong,334.0,99.999,0.001,0.0,6802000.0
7018,Hong Kong,356.0,99.999,0.001,0.0,6840000.0
7019,Hong Kong,308.0,99.999,0.001,0.0,6882000.0
7020,Hong Kong,293.0,99.999,0.001,0.0,6925000.0
7021,Hong Kong,311.0,99.911,0.076,0.0,6966000.0
7022,Hong Kong,311.0,99.845,0.063,0.0,7007000.0
7023,Hong Kong,315.0,99.909,0.074,0.0,7047000.0
7024,Hong Kong,380.0,99.877,0.074,0.0,7089000.0
7025,Hong Kong,326.0,99.889,0.084,0.0,7135000.0
7026,Hong Kong,334.0,99.901,0.08,0.0,7186000.0
7027,Hong Kong,340.0,99.91,0.077,0.0,7244000.0
7028,Hong Kong,,99.911,0.076,0.0,7306000.0
7029,Hong Kong,,99.917,0.069,0.0,7372000.0
7030,Hong Kong,,99.901,0.08,0.0,7436000.0
7131,Hungary,151.0,85.68,0.241,14.079,10221000.0
7132,Hungary,162.0,86.208,0.246,13.546,10193000.0
7133,Hungary,172.0,86.284,0.229,13.487,10167000.0
7134,Hungary,173.0,89.173,0.321,10.506,10141000.0
7135,Hungary,172.0,87.905,0.881,11.214,10114000.0
7136,Hungary,178.0,86.241,1.637,12.111,10086000.0
7137,Hungary,184.0,86.751,1.318,11.887,10056000.0
7138,Hungary,188.0,85.144,1.676,13.063,10024000.0
7139,Hungary,195.0,83.923,2.116,13.305,9992000.0
7140,Hungary,198.0,81.439,2.817,15.009,9959000.0
7141,Hungary,204.0,81.466,2.855,14.932,9927000.0
7142,Hungary,208.0,81.905,2.563,14.845,9896000.0
7143,Hungary,208.0,80.595,2.683,16.006,9864000.0
7144,Hungary,216.0,80.091,2.955,16.292,9834000.0
7145,Hungary,225.0,79.328,3.311,16.445,9805000.0
7146,Hungary,232.0,80.233,3.212,15.75,9778000.0
7147,Hungary,236.0,80.373,3.169,15.613,9753000.0
7148,Hungary,,81.247,3.208,14.834,9730000.0
7149,Hungary,,81.452,3.404,14.315,9708000.0
7150,Hungary,,80.619,4.017,14.619,9685000.0
7151,Hungary,,,,,
7187,Iceland,10.012029952,33.419,66.581,0.0,280000.0
7188,Iceland,10.430144512,31.539,68.461,0.0,283000.0
7189,Iceland,10.524290048,31.43,68.57,0.0,285000.0
7190,Iceland,10.166153216,31.51,68.49,0.0,288000.0
7191,Iceland,10.772171776,32.307,67.693,0.0,291000.0
7192,Iceland,10.844063744,32.543,67.457,0.0,295000.0
7193,Iceland,10.504720384,30.161,69.839,0.0,300000.0
7194,Iceland,11.295209472,26.672,73.328,0.0,305000.0
7195,Iceland,12.66319872,19.666,80.334,0.0,311000.0
7196,Iceland,12.433164288,18.254,81.746,0.0,316000.0
7197,Iceland,11.611769856,17.666,82.334,0.0,320000.0
7198,Iceland,11.720059904,17.452,82.545,0.0,323000.0
7199,Iceland,12.108440576,17.162,82.835,0.0,326000.0
7200,Iceland,12.528432128,17.588,82.367,0.0,327000.0
7201,Iceland,12.878240768,17.905,82.011,0.0,329000.0
7202,Iceland,13.429331968,18.744,81.019,0.0,330000.0
7203,Iceland,14.39830016,20.657,79.078,0.0,332000.0
7204,Iceland,,21.78,77.943,0.0,334000.0
7205,Iceland,,22.277,77.4,0.0,337000.0
7206,Iceland,,20.59,79.08,0.0,339000.0
7307,India,2020.0,92.794,6.024,1.182,1056576000.0
7308,India,2140.0,92.948,5.653,1.399,1075000064.0
7309,India,2270.0,93.509,5.129,1.362,1093316992.0
7310,India,2490.0,93.746,5.033,1.221,1111522944.0
7311,India,2690.0,91.857,6.817,1.325,1129623040.0
7312,India,3050.0,92.671,6.293,1.036,1147609984.0
7313,India,3390.0,91.965,7.06,0.975,1165485952.0
7314,India,3750.0,91.928,7.171,0.901,1183208960.0
7315,India,4290.0,92.665,6.611,0.724,1200669952.0
7316,India,4560.0,93.365,5.898,0.738,1217725952.0
7317,India,5110.0,93.103,5.937,0.961,1234280960.0
7318,India,5680.0,91.946,6.795,1.259,1250288000.0
7319,India,6000.0,92.666,6.111,1.224,1265779968.0
7320,India,6170.0,92.171,6.652,1.177,1280841984.0
7321,India,6570.0,92.208,6.652,1.141,1295601024.0
7322,India,7070.0,92.492,6.295,1.213,1310151936.0
7323,India,7560.0,92.567,6.292,1.141,1324516992.0
7324,India,,92.161,6.764,1.075,1338676992.0
7325,India,,91.885,7.066,1.049,1352642048.0
7326,India,,91.037,7.781,1.182,1366418048.0
7327,India,,,,,
7428,Indonesia,734.0,96.506,3.494,0.0,211514000.0
7429,Indonesia,752.0,96.103,3.897,0.0,214427008.0
7430,Indonesia,766.0,96.61,3.39,0.0,217358000.0
7431,Indonesia,771.0,97.022,2.978,0.0,220308992.0
7432,Indonesia,840.0,96.845,3.155,0.0,223286000.0
7433,Indonesia,921.0,96.753,3.247,0.0,226288992.0
7434,Indonesia,1010.0,97.01,2.99,0.0,229318000.0
7435,Indonesia,1120.0,96.861,3.139,0.0,232374000.0
7436,Indonesia,1360.0,96.579,3.421,0.0,235470000.0
7437,Indonesia,1510.0,96.485,3.515,0.0,238620992.0
7438,Indonesia,1770.0,95.895,4.105,0.0,241834000.0
7439,Indonesia,2150.0,96.867,3.133,0.0,245116000.0
7440,Indonesia,2250.0,96.845,3.155,0.0,248452000.0
7441,Indonesia,2330.0,96.326,3.674,0.0,251804992.0
7442,Indonesia,2430.0,95.872,4.128,0.0,255128000.0
7443,Indonesia,2550.0,96.494,3.506,0.0,258383008.0
7444,Indonesia,2680.0,94.966,5.034,0.0,261556000.0
7445,Indonesia,,95.112,4.888,0.0,264651008.0
7446,Indonesia,,95.085,4.915,0.0,267671008.0
7447,Indonesia,,93.91,6.09,0.0,270625984.0
7548,Iran,503.0,99.258,0.742,0.0,65623000.0
7549,Iran,587.0,99.24,0.76,0.0,66449000.0
7550,Iran,690.0,98.656,1.344,0.0,67285000.0
7551,Iran,777.0,98.437,1.563,0.0,68123000.0
7552,Iran,887.0,98.236,1.764,0.0,68951000.0
7553,Iran,1040.0,98.019,1.981,0.0,69762000.0
7554,Iran,1120.0,97.687,2.313,0.0,70555000.0
7555,Iran,1230.0,97.914,2.086,0.0,71336000.0
7556,Iran,1240.0,99.158,0.842,0.0,72121000.0
7557,Iran,1280.0,99.263,0.737,0.0,72925000.0
7558,Iran,1330.0,98.9,1.1,0.0,73763000.0
7559,Iran,1370.0,98.898,1.091,0.011,74635000.0
7560,Iran,1210.0,98.6,1.254,0.146,75540000.0
7561,Iran,1230.0,98.206,1.39,0.404,76482000.0
7562,Iran,1200.0,98.317,1.314,0.369,77466000.0
7563,Iran,1200.0,98.48,1.204,0.316,78492000.0
7564,Iran,1250.0,98.139,1.318,0.543,79564000.0
7565,Iran,,98.041,1.405,0.554,80674000.0
7566,Iran,,98.581,0.899,0.521,81800000.0
7567,Iran,,97.406,2.132,0.463,82914000.0
7568,Iran,,,,,
7669,Iraq,76.975620096,97.042,2.958,0.0,23498000.0
7670,Iraq,91.946008576,96.975,3.025,0.0,24208000.0
7671,Iraq,99.146276864,96.082,3.918,0.0,24932000.0
7672,Iraq,77.066510336,95.613,4.387,0.0,25645000.0
7673,Iraq,118.0,95.062,4.938,0.0,26314000.0
7674,Iraq,129.0,95.644,4.356,0.0,26922000.0
7675,Iraq,149.0,95.678,4.322,0.0,27448000.0
7676,Iraq,175.0,96.295,3.705,0.0,27911000.0
7677,Iraq,214.0,97.72,2.28,0.0,28386000.0
7678,Iraq,248.0,98.041,1.959,0.0,28973000.0
7679,Iraq,302.0,97.665,2.335,0.0,29742000.0
7680,Iraq,380.0,97.935,2.065,0.0,30725000.0
7681,Iraq,424.0,97.504,2.496,0.0,31890000.0
7682,Iraq,468.0,97.561,2.439,0.0,33157000.0
7683,Iraq,472.0,98.426,1.574,0.0,34412000.0
7684,Iraq,495.0,98.588,1.412,0.0,35572000.0
7685,Iraq,544.0,98.4,1.6,0.0,36611000.0
7686,Iraq,,98.949,1.051,0.0,37553000.0
7687,Iraq,,99.163,0.837,0.0,38434000.0
7688,Iraq,,98.985,1.015,0.0,39310000.0
7789,Ireland,149.0,98.092,1.908,0.0,3783000.0
7790,Ireland,161.0,98.45,1.55,0.0,3842000.0
7791,Ireland,182.0,97.915,2.085,0.0,3908000.0
7792,Ireland,193.0,98.248,1.752,0.0,3980000.0
7793,Ireland,208.0,97.895,2.105,0.0,4058000.0
7794,Ireland,222.0,97.3,2.694,0.0,4141000.0
7795,Ireland,230.0,96.52,3.464,0.0,4231000.0
7796,Ireland,246.0,96.101,3.771,0.0,4325000.0
7797,Ireland,221.0,94.831,4.831,0.0,4416000.0
7798,Ireland,218.0,93.463,6.026,0.0,4495000.0
7799,Ireland,223.0,93.935,5.45,0.0,4554000.0
7800,Ireland,224.0,91.268,8.326,0.0,4591000.0
7801,Ireland,220.0,91.467,8.104,0.0,4608000.0
7802,Ireland,221.0,90.677,8.798,0.0,4615000.0
7803,Ireland,239.0,89.409,9.955,0.0,4627000.0
7804,Ireland,249.0,87.917,11.494,0.0,4652000.0
7805,Ireland,262.0,88.811,10.488,0.0,4696000.0
7806,Ireland,,86.75,12.273,0.0,4753000.0
7807,Ireland,,85.315,13.708,0.0,4819000.0
7808,Ireland,,83.44,15.45,0.0,4882000.0
7809,Ireland,,,,,
7910,Israel,183.0,99.963,0.037,0.0,5946000.0
7911,Israel,187.0,99.976,0.024,0.0,6061000.0
7912,Israel,190.0,99.891,0.037,0.0,6169000.0
7913,Israel,183.0,99.88,0.048,0.0,6278000.0
7914,Israel,183.0,99.883,0.043,0.0,6397000.0
7915,Israel,184.0,99.882,0.041,0.0,6529000.0
7916,Israel,192.0,99.932,0.026,0.0,6681000.0
7917,Israel,199.0,99.941,0.024,0.0,6847000.0
7918,Israel,200.0,99.932,0.031,0.0,7021000.0
7919,Israel,211.0,99.859,0.1,0.0,7190000.0
7920,Israel,217.0,99.796,0.161,0.0,7346000.0
7921,Israel,221.0,99.674,0.277,0.0,7487000.0
7922,Israel,229.0,99.531,0.423,0.0,7615000.0
7923,Israel,239.0,99.429,0.534,0.0,7735000.0
7924,Israel,250.0,99.088,0.872,0.0,7854000.0
7925,Israel,256.0,98.835,1.124,0.0,7978000.0
7926,Israel,267.0,98.479,1.485,0.0,8109000.0
7927,Israel,,98.565,1.402,0.0,8244000.0
7928,Israel,,98.527,1.451,0.0,8382000.0
7929,Israel,,97.677,2.302,0.0,8519000.0
8030,Italy,1890.0,93.209,6.791,0.0,56692000.0
8031,Italy,1940.0,92.831,7.169,0.0,56875000.0
8032,Italy,1880.0,93.616,6.384,0.0,57183000.0
8033,Italy,1860.0,94.043,5.957,0.0,57565000.0
8034,Italy,1870.0,93.191,6.809,0.0,57948000.0
8035,Italy,1910.0,93.947,6.053,0.0,58281000.0
8036,Italy,1980.0,93.675,6.325,0.0,58543000.0
8037,Italy,2090.0,93.967,6.033,0.0,58748000.0
8038,Italy,2110.0,92.321,7.679,0.0,58922000.0
8039,Italy,2060.0,90.091,9.909,0.0,59106000.0
8040,Italy,2050.0,89.296,10.704,0.0,59325000.0
8041,Italy,2090.0,88.327,11.673,0.0,59589000.0
8042,Italy,2090.0,86.732,13.268,0.0,59879000.0
8043,Italy,2080.0,83.539,16.461,0.0,60167000.0
8044,Italy,2090.0,81.53,18.47,0.0,60410000.0
8045,Italy,2110.0,83.756,16.244,0.0,60578000.0
8046,Italy,2130.0,84.186,15.814,0.0,60663000.0
8047,Italy,,84.988,15.012,0.0,60674000.0
8048,Italy,,83.674,16.326,0.0,60627000.0
8049,Italy,,83.71,16.29,0.0,60550000.0
8050,Italy,,,,,
8071,Jamaica,13.980013568,,,,2655000.0
8072,Jamaica,13.886352384,,,,2675000.0
8073,Jamaica,14.201782272,,,,2693000.0
8074,Jamaica,15.938249728,,,,2709000.0
8075,Jamaica,16.414271488,,,,2725000.0
8076,Jamaica,17.063216128,,,,2740000.0
8077,Jamaica,18.385498112,,,,2754000.0
8078,Jamaica,19.47265024,,,,2768000.0
8079,Jamaica,19.110465536,,,,2782000.0
8080,Jamaica,20.201742336,,,,2796000.0
8081,Jamaica,20.343263232,,,,2810000.0
8082,Jamaica,20.487528448,,,,2826000.0
8083,Jamaica,20.149080064,,,,2842000.0
8084,Jamaica,20.65645568,,,,2859000.0
8085,Jamaica,20.798375936,,,,2875000.0
8086,Jamaica,20.996364288,,,,2891000.0
8087,Jamaica,21.31692544,,,,2906000.0
8088,Jamaica,,,,,2921000.0
8089,Jamaica,,,,,2935000.0
8090,Jamaica,,,,,2948000.0
8191,Japan,4230.0,80.957,4.579,14.464,127524000.0
8192,Japan,4210.0,80.954,4.471,14.575,127714000.0
8193,Japan,4240.0,81.29,4.47,14.24,127893000.0
8194,Japan,4290.0,84.532,5.069,10.4,128058000.0
8195,Japan,4390.0,82.323,4.99,12.687,128204000.0
8196,Japan,4510.0,82.848,4.454,12.698,128326000.0
8197,Japan,4550.0,81.914,4.944,13.142,128423000.0
8198,Japan,4610.0,83.49,4.412,12.097,128494000.0
8199,Japan,4510.0,84.545,4.456,10.998,128539000.0
8200,Japan,4310.0,82.286,4.632,13.079,128555000.0
8201,Japan,4520.0,81.714,5.252,12.986,128542000.0
8202,Japan,4460.0,87.098,5.278,7.577,128499000.0
8203,Japan,4470.0,93.932,5.182,0.837,128424000.0
8204,Japan,4510.0,93.635,5.627,0.682,128314000.0
8205,Japan,4500.0,93.553,6.376,0.0,128169000.0
8206,Japan,4560.0,92.3,7.395,0.217,127985000.0
8207,Japan,4600.0,92.141,6.9,0.858,127763000.0
8208,Japan,,90.832,7.675,1.385,127503000.0
8209,Japan,,89.119,8.442,2.332,127202000.0
8210,Japan,,87.449,9.313,3.133,126860000.0
8211,Japan,,,,,
8232,Jordan,18.042376192,,,,5122000.0
8233,Jordan,19.121948672,,,,5217000.0
8234,Jordan,21.466574848,,,,5318000.0
8235,Jordan,22.045898752,,,,5434000.0
8236,Jordan,24.873895936,,,,5580000.0
8237,Jordan,30.546460672,,,,5766000.0
8238,Jordan,34.734256128,,,,5992000.0
8239,Jordan,41.748021248,,,,6255000.0
8240,Jordan,54.538596352,,,,6556000.0
8241,Jordan,64.534372352,,,,6893000.0
8242,Jordan,67.070615552,,,,7262000.0
8243,Jordan,76.264087552,,,,7663000.0
8244,Jordan,82.091900928,,,,8090000.0
8245,Jordan,81.685250048,,,,8519000.0
8246,Jordan,84.570423296,,,,8919000.0
8247,Jordan,86.591225856,,,,9267000.0
8248,Jordan,88.403697664,,,,9554000.0
8249,Jordan,,,,,9786000.0
8250,Jordan,,,,,9965000.0
8251,Jordan,,,,,10102000.0
8272,Kazakhstan,87.470841856,94.39,5.61,0.0,14923000.0
8273,Kazakhstan,98.712707072,94.687,5.313,0.0,14910000.0
8274,Kazakhstan,105.0,94.327,5.673,0.0,14976000.0
8275,Kazakhstan,118.0,95.035,4.965,0.0,15100000.0
8276,Kazakhstan,136.0,95.655,4.345,0.0,15250000.0
8277,Kazakhstan,163.0,95.992,4.008,0.0,15403000.0
8278,Kazakhstan,197.0,96.274,3.726,0.0,15551000.0
8279,Kazakhstan,229.0,96.504,3.496,0.0,15702000.0
8280,Kazakhstan,264.0,96.994,3.006,0.0,15862000.0
8281,Kazakhstan,254.0,96.952,3.048,0.0,16043000.0
8282,Kazakhstan,296.0,96.724,3.276,0.0,16252000.0
8283,Kazakhstan,360.0,97.095,2.905,0.0,16491000.0
8284,Kazakhstan,376.0,97.3,2.7,0.0,16752000.0
8285,Kazakhstan,405.0,97.315,2.685,0.0,17026000.0
8286,Kazakhstan,411.0,97.186,2.814,0.0,17303000.0
8287,Kazakhstan,415.0,96.763,3.233,0.0,17572000.0
8288,Kazakhstan,420.0,95.981,4.013,0.0,17831000.0
8289,Kazakhstan,,96.325,3.668,0.0,18080000.0
8290,Kazakhstan,,96.899,3.095,0.0,18320000.0
8291,Kazakhstan,,96.895,3.1,0.0,18551000.0
8292,Kazakhstan,,,,,
8313,Kenya,63.825342464,,,,31965000.0
8314,Kenya,66.063642624,,,,32849000.0
8315,Kenya,64.448475136,,,,33752000.0
8316,Kenya,63.281344512,,,,34679000.0
8317,Kenya,65.793523712,,,,35635000.0
8318,Kenya,70.755893248,,,,36625000.0
8319,Kenya,78.094204928,,,,37649000.0
8320,Kenya,83.736363008,,,,38706000.0
8321,Kenya,87.54016256,,,,39792000.0
8322,Kenya,93.923098624,,,,40902000.0
8323,Kenya,104.0,,,,42031000.0
8324,Kenya,114.0,,,,43178000.0
8325,Kenya,121.0,,,,44343000.0
8326,Kenya,127.0,,,,45520000.0
8327,Kenya,134.0,,,,46700000.0
8328,Kenya,142.0,,,,47878000.0
8329,Kenya,150.0,,,,49052000.0
8330,Kenya,,,,,50221000.0
8331,Kenya,,,,,51393000.0
8332,Kenya,,,,,52574000.0
8353,Kiribati,,,,,84000.0
8354,Kiribati,,,,,86000.0
8355,Kiribati,,,,,87000.0
8356,Kiribati,,,,,89000.0
8357,Kiribati,,,,,90000.0
8358,Kiribati,,,,,92000.0
8359,Kiribati,,,,,94000.0
8360,Kiribati,,,,,97000.0
8361,Kiribati,,,,,99000.0
8362,Kiribati,,,,,101000.0
8363,Kiribati,,,,,103000.0
8364,Kiribati,,,,,105000.0
8365,Kiribati,,,,,106000.0
8366,Kiribati,,,,,108000.0
8367,Kiribati,,,,,109000.0
8368,Kiribati,,,,,111000.0
8369,Kiribati,,,,,113000.0
8370,Kiribati,,,,,114000.0
8371,Kiribati,,,,,116000.0
8372,Kiribati,,,,,118000.0
8373,Kosovo,,,,,
8374,Kosovo,,,,,
8375,Kosovo,,,,,
8376,Kosovo,,,,,
8377,Kosovo,,,,,
8378,Kosovo,,,,,
8379,Kosovo,,,,,
8380,Kosovo,,,,,
8381,Kosovo,,,,,
8382,Kosovo,,,,,
8383,Kosovo,,,,,
8384,Kosovo,,,,,
8385,Kosovo,,,,,
8386,Kosovo,,,,,
8387,Kosovo,,,,,
8388,Kosovo,,,,,
8389,Kosovo,,,,,
8390,Kosovo,,,,,
8391,Kosovo,,,,,
8392,Kosovo,,,,,
8493,Kuwait,88.143429632,100.0,0.0,0.0,2045000.0
8494,Kuwait,79.746752512,100.0,0.0,0.0,2103000.0
8495,Kuwait,85.675753472,100.0,0.0,0.0,2137000.0
8496,Kuwait,104.0,100.0,0.0,0.0,2162000.0
8497,Kuwait,130.0,100.0,0.0,0.0,2200000.0
8498,Kuwait,167.0,100.0,0.0,0.0,2270000.0
8499,Kuwait,200.0,100.0,0.0,0.0,2374000.0
8500,Kuwait,214.0,100.0,0.0,0.0,2504000.0
8501,Kuwait,254.0,100.0,0.0,0.0,2656000.0
8502,Kuwait,186.0,100.0,0.0,0.0,2821000.0
8503,Kuwait,203.0,100.0,0.0,0.0,2992000.0
8504,Kuwait,260.0,100.0,0.0,0.0,3168000.0
8505,Kuwait,295.0,100.0,0.0,0.0,3349000.0
8506,Kuwait,283.0,100.0,0.0,0.0,3526000.0
8507,Kuwait,270.0,99.998,0.002,0.0,3691000.0
8508,Kuwait,276.0,99.997,0.003,0.0,3836000.0
8509,Kuwait,283.0,99.974,0.026,0.0,3957000.0
8510,Kuwait,,99.962,0.038,0.0,4056000.0
8511,Kuwait,,99.953,0.047,0.0,4137000.0
8512,Kuwait,,99.913,0.087,0.0,4207000.0
8521,Kyrgyzstan,9.709912064,,,,4921000.0
8522,Kyrgyzstan,9.574320128,,,,4963000.0
8523,Kyrgyzstan,9.596157952,,,,4991000.0
8524,Kyrgyzstan,10.43111424,,,,5014000.0
8525,Kyrgyzstan,11.01279744,,,,5039000.0
8526,Kyrgyzstan,11.246944256,,,,5075000.0
8527,Kyrgyzstan,13.055951872,,,,5124000.0
8528,Kyrgyzstan,14.892163072,,,,5184000.0
8529,Kyrgyzstan,17.373720576,,,,5255000.0
8530,Kyrgyzstan,17.725392896,,,,5335000.0
8531,Kyrgyzstan,17.882109952,,,,5422000.0
8532,Kyrgyzstan,22.068576256,,,,5518000.0
8533,Kyrgyzstan,21.271707648,,,,5622000.0
8534,Kyrgyzstan,23.644280832,,,,5731000.0
8535,Kyrgyzstan,31.624493056,,,,5845000.0
8536,Kyrgyzstan,32.72957952,,,,5959000.0
8537,Kyrgyzstan,33.957935104,,,,6074000.0
8538,Kyrgyzstan,,,,,6190000.0
8539,Kyrgyzstan,,,,,6304000.0
8540,Kyrgyzstan,,,,,6416000.0
8561,Laos,10.761618432,,,,5324000.0
8562,Laos,11.261952,,,,5410000.0
8563,Laos,11.96481024,,,,5493000.0
8564,Laos,12.076944384,,,,5577000.0
8565,Laos,13.112372224,,,,5662000.0
8566,Laos,13.59204352,,,,5752000.0
8567,Laos,13.653161984,,,,5846000.0
8568,Laos,17.917915136,,,,5945000.0
8569,Laos,19.909799936,,,,6047000.0
8570,Laos,22.518943744,,,,6149000.0
8571,Laos,24.141088768,,,,6249000.0
8572,Laos,28.505276416,,,,6348000.0
8573,Laos,32.785108992,,,,6445000.0
8574,Laos,34.793914368,,,,6541000.0
8575,Laos,38.55826944,,,,6640000.0
8576,Laos,41.478914048,,,,6741000.0
8577,Laos,44.388155392,,,,6846000.0
8578,Laos,,,,,6953000.0
8579,Laos,,,,,7061000.0
8580,Laos,,,,,7169000.0
8596,Latvia,25.228673024,78.94,21.06,0.0,2384000.0
8597,Latvia,26.669565952,80.493,19.507,0.0,2359000.0
8598,Latvia,28.483074048,83.212,16.788,0.0,2333000.0
8599,Latvia,29.327583232,84.119,15.881,0.0,2306000.0
8600,Latvia,30.351355904,80.771,19.229,0.0,2279000.0
8601,Latvia,32.431915008,80.12,19.814,0.0,2252000.0
8602,Latvia,36.04543488,83.007,16.909,0.0,2225000.0
8603,Latvia,39.488139264,83.42,16.534,0.0,2198000.0
8604,Latvia,39.69404928,81.393,18.561,0.0,2171000.0
8605,Latvia,35.212337152,78.307,21.567,0.0,2145000.0
8606,Latvia,35.345006592,80.016,19.324,0.0,2119000.0
8607,Latvia,37.961678848,81.089,18.216,0.0,2094000.0
8608,Latvia,40.31741952,76.035,23.379,0.0,2069000.0
8609,Latvia,41.79994624,78.596,20.82,0.0,2045000.0
8610,Latvia,43.756335104,81.69,17.599,0.0,2021000.0
8611,Latvia,44.9480704,82.069,17.223,0.0,1998000.0
8612,Latvia,45.812883456,79.516,20.131,0.0,1974000.0
8613,Latvia,,71.028,28.697,0.0,1951000.0
8614,Latvia,,78.858,20.11,0.0,1928000.0
8615,Latvia,,80.861,18.18,0.0,1907000.0
8616,Latvia,,,,,
8637,Lebanon,43.063488512,,,,3843000.0
8638,Lebanon,45.053464576,,,,3991000.0
8639,Lebanon,46.858838016,,,,4182000.0
8640,Lebanon,48.681951232,,,,4388000.0
8641,Lebanon,52.63814656,,,,4569000.0
8642,Lebanon,54.423711744,,,,4699000.0
8643,Lebanon,52.18783232,,,,4760000.0
8644,Lebanon,57.62486272,,,,4767000.0
8645,Lebanon,63.953342464,,,,4765000.0
8646,Lebanon,72.629248,,,,4813000.0
8647,Lebanon,76.310093824,,,,4953000.0
8648,Lebanon,73.22976256,,,,5202000.0
8649,Lebanon,73.344638976,,,,5538000.0
8650,Lebanon,75.31442176,,,,5913000.0
8651,Lebanon,77.167312896,,,,6261000.0
8652,Lebanon,78.333026304,,,,6533000.0
8653,Lebanon,79.116550144,,,,6714000.0
8654,Lebanon,,,,,6819000.0
8655,Lebanon,,,,,6859000.0
8656,Lebanon,,,,,6856000.0
8677,Lesotho,3.973784064,,,,2033000.0
8678,Lesotho,4.26107392,,,,2036000.0
8679,Lesotho,4.368167936,,,,2030000.0
8680,Lesotho,4.42594816,,,,2018000.0
8681,Lesotho,4.39670016,,,,2006000.0
8682,Lesotho,4.464805888,,,,1996000.0
8683,Lesotho,4.672764928,,,,1990000.0
8684,Lesotho,4.587381248,,,,1987000.0
8685,Lesotho,4.839204864,,,,1987000.0
8686,Lesotho,4.818740224,,,,1990000.0
8687,Lesotho,4.42368,,,,1996000.0
8688,Lesotho,4.51604992,,,,2004000.0
8689,Lesotho,4.994840064,,,,2015000.0
8690,Lesotho,5.200096256,,,,2029000.0
8691,Lesotho,5.594902016,,,,2043000.0
8692,Lesotho,5.754392064,,,,2059000.0
8693,Lesotho,5.888294912,,,,2075000.0
8694,Lesotho,,,,,2092000.0
8695,Lesotho,,,,,2108000.0
8696,Lesotho,,,,,2125000.0
8717,Liberia,1.491827968,,,,2848000.0
8718,Liberia,1.799789056,,,,2954000.0
8719,Liberia,2.30795008,,,,3025000.0
8720,Liberia,1.041067008,,,,3077000.0
8721,Liberia,1.76994496,,,,3136000.0
8722,Liberia,1.901628032,,,,3218000.0
8723,Liberia,2.61237888,,,,3329000.0
8724,Liberia,2.46645888,,,,3462000.0
8725,Liberia,3.145419008,,,,3608000.0
8726,Liberia,3.018311936,,,,3754000.0
8727,Liberia,3.420032,,,,3891000.0
8728,Liberia,3.26688,,,,4017000.0
8729,Liberia,3.3128,,,,4136000.0
8730,Liberia,3.509787904,,,,4248000.0
8731,Liberia,3.547968,,,,4360000.0
8732,Liberia,3.559079936,,,,4472000.0
8733,Liberia,3.496064,,,,4587000.0
8734,Liberia,,,,,4702000.0
8735,Liberia,,,,,4819000.0
8736,Liberia,,,,,4937000.0
8837,Libya,112.0,,,,5358000.0
8838,Libya,112.0,,,,5443000.0
8839,Libya,111.0,,,,5531000.0
8840,Libya,125.0,,,,5621000.0
8841,Libya,131.0,,,,5710000.0
8842,Libya,144.0,,,,5799000.0
8843,Libya,154.0,,,,5887000.0
8844,Libya,162.0,,,,5975000.0
8845,Libya,185.0,,,,6059000.0
8846,Libya,184.0,,,,6134000.0
8847,Libya,192.0,,,,6198000.0
8848,Libya,74.353934336,,,,6247000.0
8849,Libya,167.0,,,,6286000.0
8850,Libya,79.982649344,,,,6320000.0
8851,Libya,60.79158272,,,,6362000.0
8852,Libya,54.591766528,,,,6418000.0
8853,Libya,52.964032512,,,,6492000.0
8854,Libya,,,,,6581000.0
8855,Libya,,,,,6679000.0
8856,Libya,,,,,6777000.0
8877,Lithuania,38.858665984,68.596,1.217,30.187,3502000.0
8878,Lithuania,41.505021952,64.358,0.999,34.644,3474000.0
8879,Lithuania,42.848641024,58.794,1.015,40.191,3445000.0
8880,Lithuania,46.49873408,57.399,0.895,41.707,3414000.0
8881,Lithuania,46.993072128,58.785,1.135,40.071,3381000.0
8882,Lithuania,49.919520768,68.664,1.332,29.964,3344000.0
8883,Lithuania,53.43832064,72.436,1.31,25.998,3303000.0
8884,Lithuania,58.199494656,70.923,1.585,26.847,3259000.0
8885,Lithuania,59.742826496,70.516,1.648,27.086,3213000.0
8886,Lithuania,54.13711872,65.137,2.028,32.183,3167000.0
8887,Lithuania,56.762298368,95.565,3.625,0.0,3124000.0
8888,Lithuania,61.255319552,94.987,4.238,0.0,3083000.0
8889,Lithuania,66.443116544,94.5,4.463,0.0,3046000.0
8890,Lithuania,69.114494976,92.703,6.207,0.0,3009000.0
8891,Lithuania,72.08972288,92.429,6.331,0.0,2971000.0
8892,Lithuania,73.384935424,92.048,6.704,0.0,2932000.0
8893,Lithuania,75.063795712,90.829,8.146,0.0,2890000.0
