iso_code,country,year,coal_prod_change_pct,coal_prod_change_twh,gas_prod_change_pct,gas_prod_change_twh,oil_prod_change_pct,oil_prod_change_twh,energy_cons_change_pct,energy_cons_change_twh,biofuel_share_elec,biofuel_elec_per_capita,biofuel_cons_change_pct,biofuel_share_energy,biofuel_cons_change_twh,biofuel_consumption,biofuel_cons_per_capita,carbon_intensity_elec,coal_share_elec,coal_cons_change_pct,coal_share_energy,coal_cons_change_twh,coal_consumption,coal_elec_per_capita,coal_cons_per_capita,coal_production,coal_prod_per_capita,electricity_generation,biofuel_electricity,coal_electricity,fossil_electricity,gas_electricity,hydro_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,renewables_electricity,solar_electricity,wind_electricity,energy_per_gdp,energy_per_capita,fossil_cons_change_pct,fossil_share_energy,fossil_cons_change_twh,fossil_fuel_consumption,fossil_energy_per_capita,fossil_cons_per_capita,fossil_share_elec,gas_share_elec,gas_cons_change_pct,gas_share_energy,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_energy_per_capita,gas_production,gas_prod_per_capita,hydro_share_elec,hydro_cons_change_pct,hydro_share_energy,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_energy_per_capita,low_carbon_share_elec,low_carbon_electricity,low_carbon_elec_per_capita,low_carbon_cons_change_pct,low_carbon_share_energy,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_energy_per_capita,nuclear_share_elec,nuclear_cons_change_pct,nuclear_share_energy,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_energy_per_capita,oil_share_elec,oil_cons_change_pct,oil_share_energy,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_energy_per_capita,oil_production,oil_prod_per_capita,other_renewables_elec_per_capita,other_renewables_share_elec,other_renewables_cons_change_pct,other_renewables_share_energy,other_renewables_cons_change_twh,other_renewable_consumption,other_renewables_energy_per_capita,per_capita_electricity,population,primary_energy_consumption,renewables_elec_per_capita,renewables_share_elec,renewables_cons_change_pct,renewables_share_energy,renewables_cons_change_twh,renewables_consumption,renewables_energy_per_capita,solar_share_elec,solar_cons_change_pct,solar_share_energy,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_energy_per_capita,gdp,wind_share_elec,wind_cons_change_pct,wind_share_energy,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_energy_per_capita
KOR,South Korea,2009,-9.16,-1.374,,,,,0.427,11.991,0.146,12.625,42.697,0.105,0.884,2.954,59.862,,45.778,3.775,28.267,29.019,797.76,3960.114,16166.342,13.623,276.058,426.887,0.623,195.42,281.016,66.26,2.785,141.123,19.336,0.712,0.089,4.748,0.566,0.685,1.894,57192.508,0.832,85.66,19.953,2417.556,48990.941,5694.689,65.829,15.522,-4.942,12.575,-18.453,354.915,1342.739,7192.237,,,0.652,-8.935,0.261,-0.724,7.38,56.437,149.558,34.171,145.871,2956.026,-1.929,14.34,-7.962,404.723,8201.567,33.059,-2.716,13.736,-10.821,387.671,2859.809,7856.012,4.53,0.748,44.818,9.387,1264.88,391.836,25632.362,,,14.428,0.167,72.669,0.116,1.382,3.283,66.536,8650.715,49347000.0,2822.279,96.217,1.112,20.145,0.604,2.859,17.052,345.555,0.133,85.956,0.055,0.718,1.554,11.47,31.486,1490000000000.0,0.16,46.771,0.067,0.599,1.881,13.881,38.112
KOR,South Korea,2010,-17.269,-2.352,,,,,7.649,215.872,0.236,22.343,40.551,0.137,1.198,4.152,83.799,,43.298,12.46,29.53,99.399,897.16,4101.397,18107.614,11.27,227.469,469.325,1.107,203.208,320.911,97.31,3.632,141.89,20.394,1.303,0.196,6.524,0.772,0.817,1.899,61319.792,8.724,86.515,210.9,2628.456,53050.826,6477.038,68.377,20.734,26.837,14.817,95.25,450.165,1964.025,9085.801,,,0.774,30.08,0.316,2.22,9.6,73.306,193.764,31.623,148.414,2995.479,1.228,13.485,4.971,409.694,8268.967,30.233,-0.059,12.753,-0.228,387.443,2863.803,7819.867,4.345,1.285,42.168,16.251,1281.131,411.615,25857.41,,,26.299,0.278,26.244,0.136,0.862,4.145,83.661,9472.516,49546000.0,3038.15,131.676,1.39,30.489,0.732,5.199,22.251,449.1,0.164,36.22,0.07,0.563,2.116,15.581,42.718,1600000000000.0,0.174,18.965,0.074,0.357,2.237,16.49,45.158
KOR,South Korea,2011,0.0,0.0,,,,,4.55,138.232,0.333,32.921,-5.882,0.123,-0.244,3.908,78.49,,41.82,8.485,30.641,76.125,973.285,4128.316,19549.376,11.27,226.372,491.469,1.639,205.532,335.454,107.823,4.54,147.763,22.098,1.934,0.295,8.252,0.916,0.862,1.973,63800.725,4.622,86.575,121.486,2749.942,55235.251,6737.919,68.255,21.939,7.617,15.252,34.29,484.455,2165.735,9730.748,,,0.924,24.108,0.375,2.314,11.915,91.19,239.318,31.745,156.015,3133.712,4.088,13.425,16.746,426.441,8565.474,30.066,3.489,12.623,13.516,400.96,2967.963,8053.662,4.496,0.864,40.682,11.071,1292.202,443.868,25955.127,,,38.846,0.394,11.29,0.145,0.468,4.613,92.657,9871.631,49786000.0,3176.383,165.749,1.679,14.516,0.802,3.23,25.481,511.812,0.186,22.836,0.082,0.483,2.6,18.399,52.22,1610000000000.0,0.175,9.317,0.077,0.208,2.446,17.314,49.128
KOR,South Korea,2012,-2.761,-0.311,,,,,0.926,29.412,0.332,33.239,7.143,0.131,0.279,4.187,83.634,,40.654,-3.646,29.253,-35.483,937.802,4073.383,18733.187,10.959,218.912,501.587,1.664,203.918,350.105,119.024,3.866,143.55,27.163,2.052,0.388,7.932,1.101,0.913,1.967,64037.778,1.577,87.133,43.366,2793.308,55798.096,6993.565,69.799,23.73,8.428,16.386,40.832,525.287,2377.581,10492.935,,,0.771,-13.273,0.322,-1.581,10.333,77.226,206.414,30.201,151.482,3025.948,-3.272,12.867,-13.954,412.487,8239.682,28.619,-3.43,12.078,-13.753,387.207,2867.502,7734.703,5.415,2.942,41.494,38.018,1330.22,542.601,26571.974,,,40.99,0.409,12.566,0.162,0.58,5.193,103.727,10019.514,50061000.0,3205.795,158.447,1.581,-0.79,0.789,-0.201,25.28,504.979,0.22,17.18,0.095,0.447,3.046,21.993,60.855,1630000000000.0,0.182,3.052,0.079,0.075,2.521,18.238,50.349
KOR,South Korea,2013,-13.324,-1.46,,,,,0.079,2.518,0.347,35.018,2.5,0.134,0.105,4.291,85.24,,40.35,1.126,29.559,10.555,948.357,4071.433,18836.799,9.499,188.671,508.009,1.763,204.98,365.749,131.353,4.227,132.465,29.415,2.825,1.062,9.795,1.595,1.148,1.91,63725.285,1.065,87.992,29.752,2823.06,56073.18,7264.714,71.997,25.857,4.659,17.135,24.472,549.759,2609.014,10919.61,,,0.832,6.274,0.342,0.648,10.982,83.959,218.122,28.003,142.26,2825.647,-6.602,12.008,-27.234,385.253,7652.105,26.075,-8.235,11.075,-31.886,355.321,2631.093,7057.576,5.79,-0.397,41.297,-5.275,1324.944,584.267,26316.771,,,56.112,0.556,35.754,0.22,1.857,7.049,140.017,10090.361,50346000.0,3208.313,194.554,1.928,18.404,0.933,4.652,29.932,594.529,0.314,45.627,0.138,1.39,4.436,31.681,88.12,1680000000000.0,0.226,25.903,0.099,0.653,3.173,22.802,63.032
KOR,South Korea,2014,-3.691,-0.351,,,,,0.757,24.297,0.418,42.641,7.317,0.142,0.314,4.605,91.003,,40.421,3.501,30.364,33.2,981.558,4119.69,19395.306,9.148,180.765,515.793,2.158,208.489,356.592,122.369,2.717,149.199,25.734,3.593,1.435,10.002,2.547,1.145,1.847,63875.478,-0.693,86.725,-19.575,2803.485,55396.081,7046.155,69.135,23.724,-9.044,15.469,-49.718,500.04,2417.977,9880.659,,,0.527,-36.238,0.217,-3.979,7.002,53.687,138.36,30.865,159.201,3145.767,11.388,13.275,43.872,429.125,8479.397,28.926,12.023,12.313,42.72,398.041,2948.131,7865.176,4.989,-0.231,40.892,-3.057,1321.887,508.489,26120.115,,,70.997,0.697,33.644,0.291,2.372,9.421,186.154,10191.923,50608000.0,3232.61,197.637,1.939,3.85,0.962,1.152,31.085,614.221,0.494,56.523,0.215,2.508,6.944,50.328,137.214,1750000000000.0,0.222,-1.938,0.096,-0.062,3.112,22.625,61.49
KOR,South Korea,2015,0.915,0.084,,,,,2.0,64.656,0.607,61.98,11.364,0.156,0.523,5.129,100.916,,41.074,1.188,30.122,11.659,993.217,4193.736,19542.663,9.232,181.648,518.917,3.15,213.138,349.642,113.113,2.118,157.199,23.392,4.737,1.587,12.076,3.88,1.341,1.832,64877.45,1.378,86.196,38.625,2842.11,55921.727,6879.61,67.379,21.798,-8.708,13.845,-43.543,456.498,2225.618,8982.107,,,0.408,-22.478,0.165,-1.574,5.428,41.674,106.805,32.621,169.275,3330.677,6.066,13.804,26.031,455.157,8955.724,30.294,4.715,12.641,18.769,416.81,3093.068,8201.208,4.508,5.334,42.229,70.509,1392.396,460.255,27396.957,,,93.206,0.913,42.899,0.408,4.041,13.462,264.888,10210.287,50823000.0,3297.267,237.609,2.327,23.363,1.163,7.262,38.347,754.515,0.748,54.276,0.325,3.769,10.713,76.343,210.792,1800000000000.0,0.258,16.144,0.11,0.502,3.614,26.386,71.114
KOR,South Korea,2016,-2.154,-0.199,,,,,2.453,80.884,1.206,124.963,0.454,0.153,0.023,5.152,101.055,,39.983,-4.569,28.058,-45.379,947.838,4141.642,18591.248,9.033,177.177,528.103,6.371,211.153,356.274,118.544,2.761,154.307,26.577,8.011,1.64,17.522,5.068,1.682,1.826,66260.338,2.856,86.535,81.163,2923.273,57338.182,6988.096,67.463,22.447,4.368,14.103,19.94,476.437,2325.16,9345.023,,,0.523,31.864,0.212,1.73,7.158,54.155,140.396,32.537,171.829,3370.32,-0.061,13.465,-0.278,454.878,8922.157,29.219,-2.261,12.059,-9.426,407.384,3026.636,7990.594,5.033,7.656,44.373,106.602,1498.998,521.295,29401.911,,,157.131,1.517,27.129,0.507,3.652,17.115,335.693,10358.416,50983000.0,3378.151,343.683,3.318,23.854,1.406,9.147,47.494,931.563,0.96,26.952,0.403,2.887,13.6,99.406,266.765,1850000000000.0,0.318,23.646,0.132,0.855,4.469,32.991,87.654
KOR,South Korea,2017,-9.565,-0.864,,,,,1.74,58.764,1.297,135.001,-3.386,0.145,-0.174,4.978,97.417,,42.916,5.739,29.161,54.398,1002.236,4467.024,19614.761,8.169,159.875,531.84,6.898,228.247,369.656,121.751,2.828,141.278,19.658,8.856,1.958,20.906,7.054,2.168,,67263.88,2.84,87.47,83.006,3006.279,58835.897,7234.538,69.505,22.892,4.434,14.477,21.127,497.564,2382.794,9737.833,,,0.532,-1.896,0.204,-0.136,7.022,55.347,137.429,30.495,162.184,3174.104,-5.329,12.53,-24.242,430.636,8427.983,26.564,-8.915,10.797,-36.317,371.067,2764.952,7262.156,3.696,0.499,43.832,7.481,1506.479,384.72,29483.303,,,173.321,1.665,34.757,0.671,5.948,23.063,451.368,10408.641,51096000.0,3436.915,409.151,3.931,25.425,1.733,12.075,59.569,1165.827,1.326,37.822,0.545,5.144,18.744,138.054,366.848,,0.408,28.933,0.168,1.293,5.762,42.43,112.765
KOR,South Korea,2018,-19.192,-1.568,,,,,1.43,49.141,1.523,164.856,59.579,0.228,2.966,7.943,155.227,,42.002,0.55,28.908,5.514,1007.75,4547.159,19693.379,6.601,129.0,553.994,8.436,232.687,401.243,149.252,3.319,127.075,19.303,10.686,2.25,25.676,9.207,2.464,,68124.293,2.402,88.309,72.222,3078.501,60159.877,7841.061,72.427,26.941,16.174,16.582,80.476,578.041,2916.677,11296.032,,,0.599,18.903,0.24,1.327,8.349,64.86,163.164,27.573,152.751,2985.05,-5.36,11.691,-23.081,407.555,7964.416,22.938,-10.579,9.518,-39.256,331.812,2483.292,6484.241,3.484,-0.914,42.819,-13.768,1492.711,377.225,29170.466,,,208.825,1.929,25.793,0.832,5.949,29.012,566.947,10826.111,51172000.0,3486.056,501.759,4.635,27.152,2.173,16.174,75.743,1480.175,1.662,28.099,0.689,5.267,24.011,179.923,469.23,,0.445,11.553,0.184,0.666,6.428,48.151,125.606
KOR,South Korea,2019,-9.443,-0.623,,,,,-1.426,-49.713,1.87,199.492,0.732,0.233,0.058,8.001,156.202,,40.438,-5.281,27.778,-53.217,954.533,4313.642,18634.124,5.978,116.697,546.439,10.219,220.966,376.421,139.577,2.748,138.809,15.878,12.975,2.756,31.209,13.022,2.463,,67083.32,-2.954,86.94,-90.929,2987.572,58322.54,7348.387,68.886,25.543,-3.178,16.287,-18.37,559.671,2724.788,10925.738,,,0.503,-17.683,0.2,-1.476,6.873,53.65,134.173,31.114,170.018,3319.034,10.113,13.06,41.216,448.771,8760.78,25.402,8.948,10.52,29.692,361.503,2709.79,7057.161,2.906,-1.296,42.876,-19.343,1473.368,309.956,28762.677,,,253.294,2.374,22.435,1.034,6.509,35.521,693.422,10667.421,51225000.0,3436.343,609.244,5.711,15.215,2.54,11.524,87.268,1703.619,2.383,25.123,0.874,6.032,30.044,254.212,586.505,,0.451,6.248,0.199,0.402,6.829,48.088,133.316
KOR,South Korea,2020,,,,,,,,,0.333,34.826,,,,,,,35.746,,,,,3738.416,,,,536.193,1.786,191.666,352.706,142.493,3.982,153.139,18.547,5.75,3.965,30.349,17.674,2.942,,,,,,,,6879.485,65.78,26.575,,,,,2779.307,,,,0.743,,,,,77.676,,34.22,183.488,3578.912,,,,,,28.56,,,,,2986.958,,3.459,,,,,361.762,,,,112.156,1.072,,,,,,10458.397,,,591.954,5.66,,,,,,3.296,,,,,344.734,,,0.549,,,,,57.388,
GBR,United Kingdom,1900,,,,,,,,,,,,,,,,,,,,,,,,1566.458,41227.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,37995760.0,,,,,,,,,,,,,,,,231000000000.0,,,,,,,
GBR,United Kingdom,1901,-2.724,-42.668,,0.0,,0.0,,,,,,,,,,,,,,,,,,1523.79,39698.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,38384248.0,,,,,,,,,,,,,,,,231000000000.0,,,,,,,
GBR,United Kingdom,1902,3.674,55.985,,0.0,,0.0,,,,,,,,,,,,,,,,,,1579.775,40739.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,38777696.0,,,,,,,,,,,,,,,,238000000000.0,,,,,,,
GBR,United Kingdom,1903,1.426,22.532,,0.0,,0.0,,,,,,,,,,,,,,,,,,1602.307,40914.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,39162544.0,,,,,,,,,,,,,,,,236000000000.0,,,,,,,
GBR,United Kingdom,1904,0.909,14.57,,0.0,,0.0,,,,,,,,,,,,,,,,,,1616.876,40886.134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,39545832.0,,,,,,,,,,,,,,,,238000000000.0,,,,,,,
GBR,United Kingdom,1905,1.592,25.743,,0.0,,0.0,,,,,,,,,,,,,,,,,,1642.619,41139.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,39927928.0,,,,,,,,,,,,,,,,246000000000.0,,,,,,,
GBR,United Kingdom,1906,6.327,103.924,,0.0,,0.0,,,,,,,,,,,,,,,,,,1746.544,43327.896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,40309912.0,,,,,,,,,,,,,,,,255000000000.0,,,,,,,
GBR,United Kingdom,1907,6.677,116.611,,0.0,,0.0,,,,,,,,,,,,,,,,,,1863.155,45793.429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,40686072.0,,,,,,,,,,,,,,,,260000000000.0,,,,,,,
GBR,United Kingdom,1908,-2.353,-43.839,,0.0,,0.0,,,,,,,,,,,,,,,,,,1819.316,44290.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,41076864.0,,,,,,,,,,,,,,,,251000000000.0,,,,,,,
GBR,United Kingdom,1909,0.858,15.617,,0.0,,0.0,,,,,,,,,,,,,,,,,,1834.933,44255.241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,41462504.0,,,,,,,,,,,,,,,,257000000000.0,,,,,,,
GBR,United Kingdom,1910,0.25,4.58,,0.0,,0.0,,,,,,,,,,,,,,,,,,1839.513,44002.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,41804912.0,,,,,,,,,,,,,,,,266000000000.0,,,,,,,
GBR,United Kingdom,1911,2.821,51.89,,0.0,,0.0,,,,,,,,,,,,,,,,,,1891.404,44860.888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,42161532.0,,,,,,,,,,,,,,,,275000000000.0,,,,,,,
GBR,United Kingdom,1912,-4.221,-79.831,,0.0,,0.0,,,,,,,,,,,,,,,,,,1811.573,42708.878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,42416768.0,,,,,,,,,,,,,,,,280000000000.0,,,,,,,
GBR,United Kingdom,1913,10.373,187.918,,0.0,,0.0,,,,,,,,,,,,,,,,,,1999.491,46837.513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,42689944.0,,,,,,,,,,,,,,,,292000000000.0,,,,,,,
GBR,United Kingdom,1914,-7.573,-151.412,,0.0,,0.0,,,,,,,,,,,,,,,,,,1848.079,42960.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,43017768.0,,,,,,,,,,,,,,,,293000000000.0,,,,,,,
GBR,United Kingdom,1915,-4.692,-86.705,,0.0,,0.0,,,,,,,,,,,,,,,,,,1761.373,40654.701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,43325208.0,,,,,,,,,,,,,,,,315000000000.0,,,,,,,
GBR,United Kingdom,1916,1.254,22.087,,0.0,,0.0,,,,,,,,,,,,,,,,,,1783.46,40971.186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,43529628.0,,,,,,,,,,,,,,,,320000000000.0,,,,,,,
GBR,United Kingdom,1917,-3.072,-54.786,,0.0,,0.0,,,,,,,,,,,,,,,,,,1728.674,39640.418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,43608876.0,,,,,,,,,,,,,,,,321000000000.0,,,,,,,
GBR,United Kingdom,1918,-8.35,-144.347,,0.0,,0.0,,,,,,,,,,,,,,,,,,1584.327,36340.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,43596368.0,,,,,,,,,,,,,,,,321000000000.0,,,,,,,
GBR,United Kingdom,1919,0.887,14.049,,0.0,,0.0,,,,,,,,,,,,,,,,,,1598.377,36622.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,43644588.0,,,,,,,,,,,,,,,,284000000000.0,,,,,,,
GBR,United Kingdom,1920,-0.108,-1.718,,0.0,,0.0,,,,,,,,,,,,,,,,,,1596.658,36431.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,43825720.0,,,,,,,,,,,,,,,,265000000000.0,,,,,,,
GBR,United Kingdom,1921,-28.877,-461.063,,0.0,,0.0,,,,,,,,,,,,,,,,,,1135.595,25728.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,44137848.0,,,,,,,,,,,,,,,,242000000000.0,,,,,,,
GBR,United Kingdom,1922,52.898,600.706,,0.0,,0.0,,,,,,,,,,,,,,,,,,1736.301,39078.534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,44431072.0,,,,,,,,,,,,,,,,267000000000.0,,,,,,,
GBR,United Kingdom,1923,10.574,183.598,,0.0,,0.0,,,,,,,,,,,,,,,,,,1919.899,42938.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,44712604.0,,,,,,,,,,,,,,,,277000000000.0,,,,,,,
GBR,United Kingdom,1924,-3.314,-63.625,,0.0,,0.0,,,,,,,,,,,,,,,,,,1856.274,41303.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,44942040.0,,,,,,,,,,,,,,,,289000000000.0,,,,,,,
GBR,United Kingdom,1925,-8.441,-156.691,,0.0,,0.0,,,,,,,,,,,,,,,,,,1699.583,37639.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,45154444.0,,,,,,,,,,,,,,,,305000000000.0,,,,,,,
GBR,United Kingdom,1926,-48.604,-826.068,,0.0,,0.0,,,,,,,,,,,,,,,,,,873.515,19277.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,45312744.0,,,,,,,,,,,,,,,,295000000000.0,,,,,,,
GBR,United Kingdom,1927,100.075,874.172,,0.0,,0.0,,,,,,,,,,,,,,,,,,1747.687,38422.463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,45486076.0,,,,,,,,,,,,,,,,320000000000.0,,,,,,,
GBR,United Kingdom,1928,-5.486,-95.873,,0.0,,0.0,,,,,,,,,,,,,,,,,,1651.814,36197.786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,45633020.0,,,,,,,,,,,,,,,,326000000000.0,,,,,,,
GBR,United Kingdom,1929,8.607,142.169,,0.0,,0.0,,,,,,,,,,,,,,,,,,1793.984,39176.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,45792324.0,,,,,,,,,,,,,,,,337000000000.0,,,,,,,
GBR,United Kingdom,1930,-5.439,-97.571,,0.0,,0.0,,,,,,,,,,,,,,,,,,1696.413,36912.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,45957972.0,,,,,,,,,,,,,,,,335000000000.0,,,,,,,
GBR,United Kingdom,1931,-10.015,-169.891,,0.0,,0.0,,,,,,,,,,,,,,,,,,1526.522,33056.342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,46179392.0,,,,,,,,,,,,,,,,318000000000.0,,,,,,,
GBR,United Kingdom,1932,-4.881,-74.511,,0.0,,0.0,,,,,,,,,,,,,,,,,,1452.01,31294.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,46397808.0,,,,,,,,,,,,,,,,321000000000.0,,,,,,,
GBR,United Kingdom,1933,-0.777,-11.283,,0.0,,0.0,,,,,,,,,,,,,,,,,,1440.727,30919.868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,46595516.0,,,,,,,,,,,,,,,,330000000000.0,,,,,,,
GBR,United Kingdom,1934,6.574,94.709,,0.0,,0.0,,,,,,,,,,,,,,,,,,1535.436,32827.036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,46773520.0,,,,,,,,,,,,,,,,352000000000.0,,,,,,,
GBR,United Kingdom,1935,0.688,10.557,,0.0,,0.0,,,,,,,,,,,,,,,,,,1545.993,32920.882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,46960876.0,,,,,,,,,,,,,,,,366000000000.0,,,,,,,
GBR,United Kingdom,1936,2.788,43.099,,0.0,,0.0,,,,,,,,,,,,,,,,,,1589.093,33689.391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,47168936.0,,,,,,,,,,,,,,,,383000000000.0,,,,,,,
GBR,United Kingdom,1937,5.235,83.193,,0.0,,0.0,,,,,,,,,,,,,,,,,,1672.286,35296.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,47378000.0,,,,,,,,,,,,,,,,396000000000.0,,,,,,,
GBR,United Kingdom,1938,-5.574,-93.216,,0.0,,0.0,,,,,,,,,,,,,,,,,,1579.069,33116.737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,47681912.0,,,,,,,,,,,,,,,,402000000000.0,,,,,,,
GBR,United Kingdom,1939,1.914,30.221,,0.0,,0.047,,,,,,,,,,,,,,,,,,1609.29,33530.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,0.969,,,,,,,,,47994840.0,,,,,,,,,,,,,,,,406000000000.0,,,,,,,
