,country,gdp,low_carbon_share_energy,population,energy_per_capita
13619,Saint Vincent and the Grenadines,,,108000.0,8807.644
13620,Saint Vincent and the Grenadines,,,108000.0,10691.142
13621,Saint Vincent and the Grenadines,,,109000.0,8694.304
13622,Saint Vincent and the Grenadines,,,109000.0,9246.364
13623,Saint Vincent and the Grenadines,,,109000.0,9372.931
13624,Saint Vincent and the Grenadines,,,109000.0,9396.696
13625,Saint Vincent and the Grenadines,,,110000.0,
13626,Saint Vincent and the Grenadines,,,110000.0,
13627,Saint Vincent and the Grenadines,,,111000.0,
13648,Samoa,,,174000.0,4581.189
13649,Samoa,,,175000.0,4937.555
13650,Samoa,,,176000.0,5209.7
13651,Samoa,,,177000.0,5191.201
13652,Samoa,,,179000.0,5086.986
13653,Samoa,,,180000.0,5187.113
13654,Samoa,,,181000.0,5381.395
13655,Samoa,,,182000.0,5624.15
13656,Samoa,,,183000.0,5731.383
13657,Samoa,,,185000.0,5884.837
13658,Samoa,,,186000.0,5900.39
13659,Samoa,,,187000.0,6087.279
13660,Samoa,,,189000.0,5761.777
13661,Samoa,,,191000.0,5763.769
13662,Samoa,,,192000.0,5862.84
13663,Samoa,,,194000.0,7808.442
13664,Samoa,,,195000.0,7892.218
13665,Samoa,,,195000.0,
13666,Samoa,,,196000.0,
13667,Samoa,,,197000.0,
13688,Sao Tome and Principe,0.269168992,,142000.0,2049.05
13689,Sao Tome and Principe,0.30024,,145000.0,1879.022
13690,Sao Tome and Principe,0.302967008,,147000.0,2097.875
13691,Sao Tome and Principe,0.315288,,150000.0,2290.826
13692,Sao Tome and Principe,0.339416,,154000.0,2526.839
13693,Sao Tome and Principe,0.379041984,,157000.0,2621.287
13694,Sao Tome and Principe,0.398475008,,162000.0,2701.217
13695,Sao Tome and Principe,0.4026,,166000.0,2743.101
13696,Sao Tome and Principe,0.425712,,171000.0,2874.36
13697,Sao Tome and Principe,0.415724,,176000.0,2970.533
13698,Sao Tome and Principe,0.521488,,180000.0,3129.738
13699,Sao Tome and Principe,0.572220032,,185000.0,3151.892
13700,Sao Tome and Principe,0.628971008,,188000.0,3278.993
13701,Sao Tome and Principe,0.618782976,,192000.0,3210.68
13702,Sao Tome and Principe,0.662910016,,196000.0,3145.156
13703,Sao Tome and Principe,0.69064,,199000.0,3217.683
13704,Sao Tome and Principe,0.72072,,203000.0,3072.547
13705,Sao Tome and Principe,,,207000.0,
13706,Sao Tome and Principe,,,211000.0,
13707,Sao Tome and Principe,,,215000.0,
13743,Saudi Arabia,423.0,0.0,20664000.0,64600.546
13744,Saudi Arabia,405.0,0.0,21203000.0,67082.893
13745,Saudi Arabia,450.0,0.0,21805000.0,67938.954
13746,Saudi Arabia,482.0,0.0,22457000.0,69876.532
13747,Saudi Arabia,578.0,0.0,23133000.0,73595.039
13748,Saudi Arabia,702.0,0.0,23816000.0,76188.749
13749,Saudi Arabia,794.0,0.0,24498000.0,76898.453
13750,Saudi Arabia,858.0,0.0,25185000.0,78054.698
13751,Saudi Arabia,1050.0,0.0,25889000.0,82802.391
13752,Saudi Arabia,932.0,0.0,26630000.0,84842.675
13753,Saudi Arabia,1090.0,0.0,27421000.0,90324.528
13754,Saudi Arabia,1370.0,0.001,28268000.0,90446.444
13755,Saudi Arabia,1450.0,0.002,29155000.0,92969.021
13756,Saudi Arabia,1430.0,0.004,30052000.0,90566.168
13757,Saudi Arabia,1420.0,0.004,30917000.0,94361.321
13758,Saudi Arabia,1480.0,0.011,31718000.0,94882.544
13759,Saudi Arabia,1500.0,0.011,32443000.0,93983.678
13760,Saudi Arabia,,0.013,33101000.0,92361.458
13761,Saudi Arabia,,0.031,33703000.0,89905.309
13762,Saudi Arabia,,0.144,34269000.0,89451.938
13783,Senegal,19.075350528,,9798000.0,2032.378
13784,Senegal,19.74227968,,10036000.0,2161.98
13785,Senegal,19.763380224,,10284000.0,2109.94
13786,Senegal,20.64979968,,10541000.0,2071.775
13787,Senegal,21.155538944,,10810000.0,2220.292
13788,Senegal,22.880980992,,11090000.0,2245.923
13789,Senegal,23.40283392,,11382000.0,2149.765
13790,Senegal,24.88844288,,11687000.0,2207.455
13791,Senegal,25.310406656,,12005000.0,2230.97
13792,Senegal,27.091400704,,12335000.0,2045.92
13793,Senegal,28.446160896,,12678000.0,2099.855
13794,Senegal,29.229463552,,13034000.0,2187.504
13795,Senegal,30.404665344,,13402000.0,2043.178
13796,Senegal,32.729319424,,13782000.0,2071.752
13797,Senegal,34.952192,,14175000.0,2186.969
13798,Senegal,37.223227392,,14578000.0,2256.955
13799,Senegal,39.66859264,,14994000.0,2287.241
13800,Senegal,,,15419000.0,
13801,Senegal,,,15854000.0,
13802,Senegal,,,16296000.0,
13811,Serbia,70.572097536,,9488000.0,18721.487
13812,Serbia,67.947266048,,9411000.0,20021.705
13813,Serbia,71.438802944,,9346000.0,22588.891
13814,Serbia,75.3242112,,9292000.0,22745.149
13815,Serbia,77.297115136,,9243000.0,23829.858
13816,Serbia,87.761117184,,9194000.0,23080.754
13817,Serbia,93.483180032,,9146000.0,21479.031
13818,Serbia,95.941296128,,9101000.0,21493.662
13819,Serbia,106.0,,9060000.0,21430.731
13820,Serbia,107.0,,9023000.0,21112.733
13821,Serbia,107.0,,8991000.0,21579.742
13822,Serbia,111.0,,8964000.0,22028.504
13823,Serbia,117.0,,8940000.0,21196.271
13824,Serbia,118.0,,8919000.0,21536.787
13825,Serbia,118.0,,8898000.0,18708.168
13826,Serbia,119.0,,8877000.0,20929.168
13827,Serbia,122.0,,8854000.0,21482.462
13828,Serbia,,,8830000.0,
13829,Serbia,,,8803000.0,
13830,Serbia,,,8772000.0,
13831,Serbia,,,,
13852,Seychelles,1.326726016,,81000.0,46472.627
13853,Seychelles,1.1632,,82000.0,49381.082
13854,Seychelles,1.239867008,,84000.0,41976.465
13855,Seychelles,1.325858048,,86000.0,40899.394
13856,Seychelles,1.328082944,,87000.0,56428.485
13857,Seychelles,1.470083968,,89000.0,50245.218
13858,Seychelles,1.707650048,,90000.0,52788.681
13859,Seychelles,2.035104,,90000.0,43398.852
13860,Seychelles,1.586531968,,90000.0,47308.723
13861,Seychelles,2.102529024,,91000.0,51000.842
13862,Seychelles,1.74328,,91000.0,46122.093
13863,Seychelles,1.917505024,,92000.0,39171.773
13864,Seychelles,1.972979968,,93000.0,44588.256
13865,Seychelles,2.009371008,,93000.0,40279.741
13866,Seychelles,2.08288,,94000.0,46574.247
13867,Seychelles,2.206528,,95000.0,47744.965
13868,Seychelles,2.311608064,,96000.0,47532.375
13869,Seychelles,,,96000.0,
13870,Seychelles,,,97000.0,
13871,Seychelles,,,98000.0,
13892,Sierra Leone,3.801381888,,4585000.0,377.453
13893,Sierra Leone,4.33005312,,4754000.0,465.154
13894,Sierra Leone,5.054372864,,4966000.0,448.582
13895,Sierra Leone,5.126967808,,5201000.0,441.464
13896,Sierra Leone,5.062199808,,5434000.0,447.002
13897,Sierra Leone,5.070516224,,5646000.0,364.613
13898,Sierra Leone,5.193803776,,5829000.0,456.845
13899,Sierra Leone,5.517996032,,5990000.0,410.673
13900,Sierra Leone,5.942209024,,6134000.0,418.587
13901,Sierra Leone,6.430395904,,6273000.0,419.711
13902,Sierra Leone,6.83553792,,6416000.0,452.869
13903,Sierra Leone,7.933356032,,6563000.0,562.337
13904,Sierra Leone,8.684338176,,6713000.0,612.007
13905,Sierra Leone,9.452292096,,6864000.0,697.434
13906,Sierra Leone,7.616543744,,7017000.0,774.949
13907,Sierra Leone,6.073007104,,7172000.0,624.07
13908,Sierra Leone,6.44033024,,7329000.0,627.853
13909,Sierra Leone,,,7488000.0,
13910,Sierra Leone,,,7650000.0,
13911,Sierra Leone,,,7813000.0,
13947,Singapore,160.0,0.154,4029000.0,109931.312
13948,Singapore,148.0,0.26,4077000.0,123346.404
13949,Singapore,165.0,0.263,4104000.0,120374.871
13950,Singapore,153.0,0.289,4129000.0,113044.136
13951,Singapore,184.0,0.248,4177000.0,125084.097
13952,Singapore,223.0,0.234,4266000.0,128691.329
13953,Singapore,270.0,0.21,4402000.0,137230.231
13954,Singapore,295.0,0.202,4579000.0,141648.163
13955,Singapore,249.0,0.199,4776000.0,144478.22
13956,Singapore,258.0,0.187,4967000.0,149405.008
13957,Singapore,318.0,0.193,5131000.0,155434.242
13958,Singapore,324.0,0.191,5264000.0,157523.282
13959,Singapore,331.0,0.199,5369000.0,155097.388
13960,Singapore,337.0,0.216,5454000.0,156039.524
13961,Singapore,374.0,0.223,5526000.0,158440.836
13962,Singapore,381.0,0.234,5592000.0,166492.095
13963,Singapore,388.0,0.232,5654000.0,170887.453
13964,Singapore,,0.225,5708000.0,174633.547
13965,Singapore,,0.223,5758000.0,173926.906
13966,Singapore,,0.239,5804000.0,169886.083
13967,Singapore,,,,
14003,Slovakia,73.95393536,27.092,5399000.0,40087.983
14004,Slovakia,78.901338112,27.503,5400000.0,41222.121
14005,Slovakia,81.210720256,28.563,5400000.0,41549.634
14006,Slovakia,80.610951168,26.602,5400000.0,40306.505
14007,Slovakia,81.812226048,26.885,5399000.0,39247.409
14008,Slovakia,90.199744512,26.839,5399000.0,41370.148
14009,Slovakia,97.686151168,28.162,5399000.0,39898.806
14010,Slovakia,110.0,26.475,5399000.0,37422.711
14011,Slovakia,117.0,26.905,5399000.0,38726.074
14012,Slovakia,116.0,26.254,5401000.0,35245.335
14013,Slovakia,121.0,26.189,5404000.0,37506.643
14014,Slovakia,121.0,26.954,5409000.0,36029.275
14015,Slovakia,124.0,28.729,5415000.0,34561.021
14016,Slovakia,128.0,29.33,5422000.0,35369.25
14017,Slovakia,134.0,31.11,5429000.0,32904.985
14018,Slovakia,139.0,30.004,5436000.0,33171.6
14019,Slovakia,144.0,29.589,5442000.0,33273.469
14020,Slovakia,,28.215,5448000.0,35150.55
14021,Slovakia,,27.229,5453000.0,34563.497
14022,Slovakia,,29.348,5457000.0,33458.196
14023,Slovakia,,,,
14034,Slovenia,42.722009088,31.007,1988000.0,39047.19
14035,Slovenia,43.36232448,31.023,1987000.0,40852.781
14036,Slovenia,45.058019328,30.341,1987000.0,40673.181
14037,Slovenia,45.062782976,28.455,1988000.0,39904.987
14038,Slovenia,47.041609728,31.146,1990000.0,42255.593
14039,Slovenia,48.663568384,30.209,1995000.0,42200.881
14040,Slovenia,49.665998848,29.062,2002000.0,42439.93
14041,Slovenia,51.871690752,28.487,2012000.0,42011.379
14042,Slovenia,55.1433216,30.22,2023000.0,45695.764
14043,Slovenia,52.803108864,32.767,2034000.0,41925.357
14044,Slovenia,52.372058112,31.76,2043000.0,41827.531
14045,Slovenia,53.204185088,31.506,2051000.0,40484.283
14046,Slovenia,53.345099776,31.494,2058000.0,39172.019
14047,Slovenia,53.505286144,33.467,2063000.0,38598.664
14048,Slovenia,56.434409472,40.579,2067000.0,39388.466
14049,Slovenia,57.726312448,34.345,2071000.0,35576.905
14050,Slovenia,59.161378816,34.425,2074000.0,37948.446
14051,Slovenia,,33.704,2076000.0,38362.979
14052,Slovenia,,33.728,2078000.0,39071.931
14053,Slovenia,,34.254,2079000.0,37446.178
14054,Slovenia,,,,
14075,Solomon Islands,,,413000.0,1826.609
14076,Solomon Islands,,,424000.0,1810.219
14077,Solomon Islands,,,435000.0,1764.444
14078,Solomon Islands,,,447000.0,1774.996
14079,Solomon Islands,,,459000.0,1732.753
14080,Solomon Islands,,,470000.0,1692.199
14081,Solomon Islands,,,481000.0,1680.826
14082,Solomon Islands,,,492000.0,1804.634
14083,Solomon Islands,,,503000.0,1720.407
14084,Solomon Islands,,,515000.0,1671.866
14085,Solomon Islands,,,528000.0,1697.029
14086,Solomon Islands,,,542000.0,1625.809
14087,Solomon Islands,,,556000.0,1598.869
14088,Solomon Islands,,,571000.0,1652.835
14089,Solomon Islands,,,587000.0,1625.52
14090,Solomon Islands,,,603000.0,1575.557
14091,Solomon Islands,,,619000.0,1567.979
14092,Solomon Islands,,,636000.0,
14093,Solomon Islands,,,653000.0,
14094,Solomon Islands,,,670000.0,
14115,Somalia,,,8872000.0,334.627
14116,Somalia,,,9187000.0,328.517
14117,Somalia,,,9501000.0,343.402
14118,Somalia,,,9815000.0,335.327
14119,Somalia,,,10130000.0,322.307
14120,Somalia,,,10447000.0,315.551
14121,Somalia,,,10764000.0,308.594
14122,Somalia,,,11080000.0,304.104
14123,Somalia,,,11397000.0,292.515
14124,Somalia,,,11718000.0,283.746
14125,Somalia,,,12044000.0,282.966
14126,Somalia,,,12376000.0,275.375
14127,Somalia,,,12715000.0,268.932
14128,Somalia,,,13064000.0,261.748
14129,Somalia,,,13424000.0,254.941
14130,Somalia,,,13797000.0,248.463
14131,Somalia,,,14186000.0,243.785
14132,Somalia,,,14589000.0,
14133,Somalia,,,15008000.0,
14134,Somalia,,,15443000.0,
14411,South Korea,1080.0,13.854,47379000.0,47850.784
14412,South Korea,1110.0,13.636,47706000.0,48603.104
14413,South Korea,1200.0,13.85,48000000.0,50539.498
14414,South Korea,1250.0,14.664,48261000.0,51885.663
14415,South Korea,1320.0,14.374,48493000.0,52585.414
14416,South Korea,1400.0,15.427,48701000.0,54029.168
14417,South Korea,1450.0,15.291,48880000.0,54701.039
14418,South Korea,1520.0,14.24,49035000.0,56253.257
14419,South Korea,1490.0,14.685,49182000.0,57140.57
14420,South Korea,1490.0,14.34,49347000.0,57192.508
14421,South Korea,1600.0,13.485,49546000.0,61319.792
14422,South Korea,1610.0,13.425,49786000.0,63800.725
14423,South Korea,1630.0,12.867,50061000.0,64037.778
14424,South Korea,1680.0,12.008,50346000.0,63725.285
14425,South Korea,1750.0,13.275,50608000.0,63875.478
14426,South Korea,1800.0,13.804,50823000.0,64877.45
14427,South Korea,1850.0,13.465,50983000.0,66260.338
14428,South Korea,,12.53,51096000.0,67263.88
14429,South Korea,,11.691,51172000.0,68124.293
14430,South Korea,,13.06,51225000.0,67083.32
14431,South Korea,,,,
14433,South Sudan,,,6199000.0,
14434,South Sudan,,,6448000.0,
14435,South Sudan,,,6688000.0,
14436,South Sudan,,,6936000.0,
14437,South Sudan,,,7213000.0,
14438,South Sudan,,,7536000.0,
14439,South Sudan,,,7907000.0,
14440,South Sudan,,,8315000.0,
14441,South Sudan,,,8737000.0,
14442,South Sudan,,,9142000.0,
14443,South Sudan,,,9508000.0,
14444,South Sudan,,,9831000.0,
14445,South Sudan,,,10114000.0,590.677
14446,South Sudan,,,10355000.0,610.224
14447,South Sudan,,,10555000.0,619.35
14448,South Sudan,,,10716000.0,411.204
14449,South Sudan,,,10833000.0,456.977
14450,South Sudan,,,10911000.0,
14451,South Sudan,,,10976000.0,
14452,South Sudan,,,11062000.0,
14553,Spain,1090.0,17.993,40825000.0,37176.866
14554,Spain,1130.0,19.726,41319000.0,38412.514
14555,Spain,1190.0,16.813,41920000.0,38318.087
14556,Spain,1180.0,19.083,42596000.0,39905.92
14557,Spain,1230.0,17.627,43308000.0,40828.32
14558,Spain,1300.0,15.142,44019000.0,40518.532
14559,Spain,1420.0,16.695,44729000.0,40435.39
14560,Spain,1530.0,16.416,45429000.0,40605.988
14561,Spain,1560.0,17.995,46069000.0,38906.039
14562,Spain,1550.0,20.246,46584000.0,35569.924
14563,Spain,1520.0,25.28,46931000.0,36180.182
14564,Spain,1500.0,23.586,47084000.0,35385.74
14565,Spain,1490.0,24.554,47063000.0,35208.083
14566,Spain,1490.0,28.051,46931000.0,33422.014
14567,Spain,1520.0,28.449,46778000.0,32891.337
14568,Spain,1570.0,25.792,46672000.0,33404.785
14569,Spain,1480.0,26.913,46634000.0,33743.666
14570,Spain,,23.87,46647000.0,34175.29
14571,Spain,,25.876,46693000.0,34614.026
14572,Spain,,26.073,46737000.0,34004.435
14573,Spain,,,,
14609,Sri Lanka,86.564175872,17.94,18778000.0,2645.309
14610,Sri Lanka,85.882822656,17.701,18912000.0,2573.932
14611,Sri Lanka,90.85861888,14.909,19062000.0,2610.267
14612,Sri Lanka,98.23604736,17.517,19224000.0,2689.59
14613,Sri Lanka,102.0,16.118,19387000.0,2577.702
14614,Sri Lanka,106.0,16.257,19545000.0,2936.552
14615,Sri Lanka,117.0,19.934,19696000.0,3167.605
14616,Sri Lanka,128.0,16.582,19842000.0,3201.778
14617,Sri Lanka,138.0,18.48,19984000.0,2969.608
14618,Sri Lanka,153.0,16.81,20124000.0,3043.497
14619,Sri Lanka,171.0,22.798,20262000.0,3238.458
14620,Sri Lanka,196.0,17.73,20398000.0,3379.239
14621,Sri Lanka,211.0,12.909,20533000.0,3382.808
14622,Sri Lanka,218.0,26.122,20663000.0,3417.39
14623,Sri Lanka,231.0,19.634,20789000.0,3058.006
14624,Sri Lanka,242.0,20.127,20908000.0,3864.875
14625,Sri Lanka,252.0,13.82,21021000.0,4095.598
14626,Sri Lanka,,12.911,21128000.0,4298.055
14627,Sri Lanka,,18.454,21229000.0,4564.024
14628,Sri Lanka,,14.052,21324000.0,4671.618
14649,Sudan,59.498708992,,27275000.0,1176.323
14650,Sudan,57.386381312,,27971000.0,1226.458
14651,Sudan,60.166295552,,28705000.0,1410.443
14652,Sudan,65.087254528,,29461000.0,1424.061
14653,Sudan,69.422637056,,30214000.0,1520.331
14654,Sudan,81.089241088,,30950000.0,1717.603
14655,Sudan,99.844743168,,31662000.0,1997.545
14656,Sudan,110.0,,32361000.0,2072.255
14657,Sudan,120.0,,33061000.0,2165.803
14658,Sudan,126.0,,33784000.0,2285.319
14659,Sudan,139.0,,34545000.0,2533.987
14660,Sudan,152.0,,35350000.0,2391.509
14661,Sudan,122.0,,36194000.0,2264.296
14662,Sudan,147.0,,37073000.0,2320.032
14663,Sudan,159.0,,37978000.0,2326.891
14664,Sudan,166.0,,38903000.0,2294.174
14665,Sudan,170.0,,39847000.0,2234.268
14666,Sudan,,,40813000.0,
14667,Sudan,,,41802000.0,
14668,Sudan,,,42813000.0,
14769,Suriname,,,471000.0,17567.588
14770,Suriname,,,477000.0,17059.868
14771,Suriname,,,482000.0,18822.323
14772,Suriname,,,488000.0,16466.878
14773,Suriname,,,494000.0,18506.249
14774,Suriname,,,499000.0,18645.118
14775,Suriname,,,505000.0,20124.511
14776,Suriname,,,511000.0,18604.075
14777,Suriname,,,517000.0,21782.646
14778,Suriname,,,523000.0,21945.997
14779,Suriname,,,529000.0,26061.796
14780,Suriname,,,535000.0,21738.596
14781,Suriname,,,541000.0,24725.288
14782,Suriname,,,547000.0,23449.58
14783,Suriname,,,553000.0,24082.928
14784,Suriname,,,559000.0,23339.43
14785,Suriname,,,565000.0,20463.463
14786,Suriname,,,571000.0,
14787,Suriname,,,576000.0,
14788,Suriname,,,581000.0,
14889,Sweden,323.0,62.91,8882000.0,69824.7
14890,Sweden,317.0,64.425,8898000.0,74827.313
14891,Sweden,323.0,61.164,8921000.0,69977.472
14892,Sweden,330.0,57.317,8951000.0,66985.941
14893,Sweden,346.0,61.511,8991000.0,71615.698
14894,Sweden,343.0,62.929,9039000.0,73055.95
14895,Sweden,361.0,59.726,9096000.0,68263.473
14896,Sweden,387.0,61.351,9163000.0,68637.585
14897,Sweden,390.0,62.63,9236000.0,66933.736
14898,Sweden,375.0,61.576,9313000.0,60782.803
14899,Sweden,394.0,61.721,9390000.0,63880.03
14900,Sweden,398.0,64.599,9467000.0,62587.613
14901,Sweden,405.0,67.854,9543000.0,65767.264
14902,Sweden,406.0,66.089,9618000.0,61258.038
14903,Sweden,409.0,67.076,9692000.0,60498.194
14904,Sweden,426.0,68.432,9765000.0,61901.949
14905,Sweden,440.0,66.952,9836000.0,60480.052
14906,Sweden,,68.239,9905000.0,61979.856
14907,Sweden,,68.632,9972000.0,60350.691
14908,Sweden,,68.888,10036000.0,62046.921
14909,Sweden,,,,
14945,Switzerland,313.0,49.921,7144000.0,49806.598
14946,Switzerland,312.0,50.02,7179000.0,52905.339
14947,Switzerland,319.0,48.907,7220000.0,49032.586
14948,Switzerland,318.0,49.021,7268000.0,48185.241
14949,Switzerland,329.0,48.236,7324000.0,47137.112
14950,Switzerland,345.0,44.996,7387000.0,44877.249
14951,Switzerland,369.0,46.299,7458000.0,46260.974
14952,Switzerland,404.0,50.114,7537000.0,45154.441
14953,Switzerland,427.0,48.647,7623000.0,46150.031
14954,Switzerland,427.0,48.25,7714000.0,45481.891
14955,Switzerland,433.0,48.869,7809000.0,43726.51
14956,Switzerland,473.0,48.69,7907000.0,41007.668
14957,Switzerland,495.0,49.803,8008000.0,42718.54
14958,Switzerland,505.0,48.736,8109000.0,43302.291
14959,Switzerland,514.0,52.013,8206000.0,40790.911
14960,Switzerland,518.0,49.732,8297000.0,39452.313
14961,Switzerland,525.0,48.257,8380000.0,36749.343
14962,Switzerland,,47.195,8456000.0,36505.859
14963,Switzerland,,49.891,8526000.0,36751.572
14964,Switzerland,,48.807,8591000.0,36542.174
14965,Switzerland,,,,
14998,Syria,80.787963904,,16411000.0,13246.703
14999,Syria,83.203260416,,16767000.0,12803.876
15000,Syria,87.528259584,,17085000.0,13620.663
15001,Syria,85.187903488,,17415000.0,12988.98
15002,Syria,90.491551744,,17828000.0,14133.341
15003,Syria,95.494029312,,18361000.0,15509.651
15004,Syria,92.664569856,,19059000.0,15582.197
15005,Syria,101.0,,19878000.0,15357.19
15006,Syria,107.0,,20664000.0,15020.149
15007,Syria,106.0,,21206000.0,13701.318
15008,Syria,118.0,,21363000.0,14088.584
15009,Syria,122.0,,21082000.0,12922.819
15010,Syria,102.0,,20439000.0,10297.992
15011,Syria,91.728150528,,19578000.0,8230.961
15012,Syria,76.28967936,,18711000.0,7867.276
15013,Syria,64.842809344,,17997000.0,7383.868
15014,Syria,65.946779648,,17466000.0,7157.871
15015,Syria,,,17096000.0,
15016,Syria,,,16945000.0,
15017,Syria,,,17070000.0,
15118,Taiwan,703.0,11.807,21967000.0,47253.094
15119,Taiwan,682.0,10.814,22109000.0,48426.952
15120,Taiwan,710.0,10.838,22262000.0,50087.811
15121,Taiwan,729.0,10.206,22420000.0,52077.486
15122,Taiwan,767.0,9.85,22570000.0,54272.716
15123,Taiwan,812.0,9.974,22706000.0,54515.3
15124,Taiwan,833.0,9.748,22824000.0,55365.325
15125,Taiwan,858.0,9.54,22927000.0,57420.573
15126,Taiwan,815.0,10.071,23019000.0,54131.623
15127,Taiwan,800.0,10.236,23105000.0,53090.106
15128,Taiwan,866.0,9.808,23188000.0,55842.777
15129,Taiwan,886.0,10.019,23269000.0,55040.453
15130,Taiwan,889.0,9.951,23347000.0,54892.403
15131,Taiwan,914.0,9.953,23422000.0,55881.33
15132,Taiwan,964.0,9.628,23492000.0,57012.988
15133,Taiwan,971.0,8.647,23557000.0,56231.804
15134,Taiwan,985.0,7.976,23618000.0,57025.065
15135,Taiwan,,6.133,23675000.0,57098.406
15136,Taiwan,,6.992,23726000.0,57725.962
15137,Taiwan,,8.5,23774000.0,56205.531
15138,Taiwan,,,,
15147,Tajikistan,7.929517056,,6216000.0,8935.86
15148,Tajikistan,8.817549312,,6319000.0,9173.241
15149,Tajikistan,9.432823808,,6427000.0,9359.423
15150,Tajikistan,11.413445632,,6542000.0,9909.193
15151,Tajikistan,13.141919744,,6662000.0,9941.911
15152,Tajikistan,14.064096256,,6789000.0,9999.295
15153,Tajikistan,15.846207488,,6923000.0,9593.675
15154,Tajikistan,16.692284416,,7063000.0,8948.632
15155,Tajikistan,19.895148544,,7210000.0,8360.5
15156,Tajikistan,19.06330624,,7365000.0,7502.158
15157,Tajikistan,21.659891712,,7527000.0,7575.823
15158,Tajikistan,23.727597568,,7698000.0,7362.194
15159,Tajikistan,24.950816768,,7875000.0,7808.519
15160,Tajikistan,26.079270912,,8060000.0,7917.373
15161,Tajikistan,25.972525056,,8253000.0,7945.519
15162,Tajikistan,27.562715136,,8454000.0,7939.728
15163,Tajikistan,29.52152064,,8664000.0,7956.903
15164,Tajikistan,,,8880000.0,
15165,Tajikistan,,,9101000.0,
15166,Tajikistan,,,9321000.0,
15167,Tajikistan,,,,
15268,Tanzania,38.363516928,,33499000.0,512.579
15269,Tanzania,41.775509504,,34386000.0,571.496
15270,Tanzania,45.905854464,,35335000.0,615.882
15271,Tanzania,49.084981248,,36338000.0,611.043
15272,Tanzania,51.79400192,,37380000.0,723.9
15273,Tanzania,58.526511104,,38450000.0,746.416
15274,Tanzania,64.394928128,,39549000.0,745.94
15275,Tanzania,72.266522624,,40681000.0,785.867
15276,Tanzania,77.897162752,,41854000.0,798.599
15277,Tanzania,80.690651136,,43074000.0,766.554
15278,Tanzania,90.128039936,,44347000.0,857.544
15279,Tanzania,103.0,,45674000.0,846.91
15280,Tanzania,104.0,,47053000.0,990.525
15281,Tanzania,108.0,,48483000.0,1007.304
15282,Tanzania,118.0,,49961000.0,1009.969
15283,Tanzania,126.0,,51483000.0,1182.869
15284,Tanzania,134.0,,53049000.0,1299.273
15285,Tanzania,,,54660000.0,
15286,Tanzania,,,56313000.0,
15287,Tanzania,,,58005000.0,
15388,Thailand,428.0,2.401,62953000.0,11796.524
15389,Thailand,444.0,2.396,63539000.0,12320.39
15390,Thailand,477.0,2.587,64069000.0,13432.869
15391,Thailand,526.0,2.467,64550000.0,14438.658
15392,Thailand,567.0,2.105,64995000.0,15341.856
15393,Thailand,614.0,2.003,65416000.0,15767.92
15394,Thailand,656.0,2.621,65813000.0,15915.141
15395,Thailand,702.0,2.684,66182000.0,16541.019
15396,Thailand,741.0,2.691,66531000.0,16647.535
15397,Thailand,730.0,2.779,66867000.0,17137.773
15398,Thailand,826.0,2.517,67195000.0,18132.33
15399,Thailand,878.0,3.122,67518000.0,18750.443
15400,Thailand,957.0,3.409,67836000.0,19948.574
15401,Thailand,923.0,3.395,68145000.0,20182.209
15402,Thailand,906.0,3.793,68439000.0,20647.734
15403,Thailand,932.0,3.719,68715000.0,21205.545
15404,Thailand,962.0,4.037,68971000.0,21586.529
15405,Thailand,,4.679,69210000.0,21876.93
15406,Thailand,,5.588,69428000.0,22405.478
15407,Thailand,,6.185,69626000.0,22398.508
15408,Thailand,,,,
15409,Timor,,,947000.0,738.903
15410,Timor,,,972000.0,779.523
15411,Timor,,,995000.0,764.155
15412,Timor,,,1016000.0,763.502
15413,Timor,,,1036000.0,775.026
15414,Timor,,,1055000.0,836.438
15415,Timor,,,1074000.0,919.412
15416,Timor,,,1094000.0,939.49
15417,Timor,,,1113000.0,958.165
15418,Timor,,,1133000.0,1113.035
15419,Timor,,,1153000.0,1647.517
15420,Timor,,,1174000.0,1856.909
15421,Timor,,,1196000.0,1787.379
15422,Timor,,,1219000.0,1773.816
15443,Togo,5.79072,,4924000.0,875.019
15444,Togo,5.80768512,,5063000.0,727.825
15445,Togo,6.196371968,,5197000.0,793.88
15446,Togo,5.983775232,,5331000.0,978.444
15447,Togo,6.213892096,,5468000.0,927.014
15448,Togo,6.4065152,,5612000.0,873.398
15449,Togo,6.656775168,,5763000.0,739.558
15450,Togo,6.797250048,,5920000.0,884.163
15451,Togo,6.960180224,,6083000.0,1019.608
15452,Togo,7.621949952,,6251000.0,1827.548
15453,Togo,8.115184128,,6422000.0,1692.563
15454,Togo,8.309243904,,6596000.0,1507.797
15455,Togo,8.631640064,,6774000.0,1380.411
15456,Togo,10.201604096,,6955000.0,1285.967
15457,Togo,10.60749312,,7138000.0,1377.039
15458,Togo,11.192064,,7323000.0,1344.625
15459,Togo,11.751855104,,7510000.0,1441.214
15460,Togo,,,7698000.0,
15461,Togo,,,7889000.0,
15462,Togo,,,8082000.0,
15483,Tonga,,,98000.0,4474.896
15484,Tonga,,,98000.0,4030.604
15485,Tonga,,,99000.0,4326.217
15486,Tonga,,,100000.0,5276.986
15487,Tonga,,,100000.0,4887.184
15488,Tonga,,,101000.0,5152.78
15489,Tonga,,,102000.0,5739.331
15490,Tonga,,,103000.0,4865.805
15491,Tonga,,,103000.0,5254.58
